time,o,h,l,c,volume,complete
2024-09-26 00:00:00+00:00,2656.435,2657.81,2655.485,2657.77,3050,True
2024-09-26 00:30:00+00:00,2657.78,2660.44,2657.67,2659.11,2960,True
2024-09-26 01:00:00+00:00,2659.12,2660.99,2657.785,2658.79,4709,True
2024-09-26 01:30:00+00:00,2658.835,2661.53,2657.815,2660.835,6465,True
2024-09-26 02:00:00+00:00,2660.925,2661.58,2658.81,2661.515,3991,True
2024-09-26 02:30:00+00:00,2661.615,2661.66,2657.165,2658.245,5115,True
2024-09-26 03:00:00+00:00,2658.18,2661.885,2657.81,2661.025,4628,True
2024-09-26 03:30:00+00:00,2660.955,2662.575,2660.375,2662.575,2052,True
2024-09-26 04:00:00+00:00,2662.6,2662.945,2660.775,2661.92,2432,True
2024-09-26 04:30:00+00:00,2661.895,2661.945,2660.26,2660.75,1819,True
2024-09-26 05:00:00+00:00,2660.745,2663.37,2659.825,2663.37,4898,True
2024-09-26 05:30:00+00:00,2663.375,2663.495,2660.135,2661.49,7162,True
2024-09-26 06:00:00+00:00,2661.365,2661.69,2658.05,2661.095,6831,True
2024-09-26 06:30:00+00:00,2661.1,2662.7,2660.425,2661.79,6216,True
2024-09-26 07:00:00+00:00,2661.795,2664.135,2659.555,2661.945,6922,True
2024-09-26 07:30:00+00:00,2661.895,2666.94,2661.065,2664.705,6844,True
2024-09-26 08:00:00+00:00,2664.68,2669.645,2664.68,2669.045,7113,True
2024-09-26 08:30:00+00:00,2669.03,2670.56,2667.415,2669.095,6712,True
2024-09-26 09:00:00+00:00,2669.1,2669.905,2667.455,2668.845,6068,True
2024-09-26 09:30:00+00:00,2668.84,2669.43,2666.985,2668.945,4970,True
2024-09-26 10:00:00+00:00,2668.935,2673.73,2667.565,2670.225,5936,True
2024-09-26 10:30:00+00:00,2670.21,2675.735,2669.895,2672.715,7388,True
2024-09-26 11:00:00+00:00,2672.7,2680.17,2672.33,2678.13,8826,True
2024-09-26 11:30:00+00:00,2678.275,2685.64,2678.085,2682.88,8855,True
2024-09-26 12:00:00+00:00,2682.885,2684.25,2673.285,2678.77,9399,True
2024-09-26 12:30:00+00:00,2678.67,2680.095,2668.625,2677.33,16179,True
2024-09-26 13:00:00+00:00,2677.32,2679.725,2659.485,2667.995,16870,True
2024-09-26 13:30:00+00:00,2667.975,2669.585,2654.84,2660.87,16515,True
2024-09-26 14:00:00+00:00,2660.935,2668.795,2659.77,2664.67,12671,True
2024-09-26 14:30:00+00:00,2664.765,2669.65,2664.265,2665.905,11612,True
2024-09-26 15:00:00+00:00,2665.89,2670.335,2662.515,2669.905,10783,True
2024-09-26 15:30:00+00:00,2669.935,2673.175,2669.395,2671.46,7425,True
2024-09-26 16:00:00+00:00,2671.495,2672.545,2663.005,2667.625,8985,True
2024-09-26 16:30:00+00:00,2667.59,2670.805,2666.76,2668.265,6068,True
2024-09-26 17:00:00+00:00,2668.18,2672.32,2667.725,2671.965,5996,True
2024-09-26 17:30:00+00:00,2671.975,2671.975,2669.68,2670.985,4780,True
2024-09-26 18:00:00+00:00,2671.005,2675.495,2670.155,2674.49,4263,True
2024-09-26 18:30:00+00:00,2674.485,2677.16,2673.25,2675.98,3519,True
2024-09-26 19:00:00+00:00,2676.02,2677.88,2674.235,2674.78,3462,True
2024-09-26 19:30:00+00:00,2674.785,2674.99,2672.35,2673.73,3134,True
2024-09-26 20:00:00+00:00,2673.785,2674.1,2670.91,2672.165,1208,True
2024-09-26 20:30:00+00:00,2672.13,2672.995,2671.905,2672.435,1092,True
2024-09-26 22:00:00+00:00,2672.235,2673.29,2671.795,2672.91,550,True
2024-09-26 22:30:00+00:00,2672.915,2672.92,2672.39,2672.45,417,True
2024-09-26 23:00:00+00:00,2672.535,2672.62,2672.055,2672.3,640,True
2024-09-26 23:30:00+00:00,2672.335,2673.295,2672.11,2672.705,1703,True
