time,o,h,l,c,volume,complete
2024-09-12 00:00:00+00:00,2512.01,2512.485,2511.145,2511.25,2048,True
2024-09-12 00:30:00+00:00,2511.245,2512.48,2511.225,2512.26,2088,True
2024-09-12 01:00:00+00:00,2512.275,2514.7,2511.735,2514.6,6564,True
2024-09-12 01:30:00+00:00,2514.505,2515.27,2512.755,2513.255,3994,True
2024-09-12 02:00:00+00:00,2513.265,2513.855,2512.0,2513.435,3423,True
2024-09-12 02:30:00+00:00,2513.44,2514.205,2511.095,2512.285,4113,True
2024-09-12 03:00:00+00:00,2512.27,2514.4,2512.255,2514.01,3215,True
2024-09-12 03:30:00+00:00,2513.93,2516.12,2513.765,2515.91,2002,True
2024-09-12 04:00:00+00:00,2515.915,2517.135,2515.615,2516.72,2094,True
2024-09-12 04:30:00+00:00,2516.63,2517.845,2516.505,2517.045,1489,True
2024-09-12 05:00:00+00:00,2517.145,2518.745,2517.045,2518.365,2256,True
2024-09-12 05:30:00+00:00,2518.34,2519.815,2517.72,2519.54,4137,True
2024-09-12 06:00:00+00:00,2519.48,2522.36,2519.325,2520.395,4973,True
2024-09-12 06:30:00+00:00,2520.37,2520.465,2516.82,2517.01,4614,True
2024-09-12 07:00:00+00:00,2517.03,2517.62,2514.59,2516.025,6116,True
2024-09-12 07:30:00+00:00,2516.03,2517.83,2515.34,2515.965,4826,True
2024-09-12 08:00:00+00:00,2515.905,2519.385,2515.15,2519.115,5971,True
2024-09-12 08:30:00+00:00,2519.1,2519.33,2516.415,2517.43,3663,True
2024-09-12 09:00:00+00:00,2517.425,2518.375,2516.475,2516.525,3342,True
2024-09-12 09:30:00+00:00,2516.615,2519.245,2516.53,2518.88,3376,True
2024-09-12 10:00:00+00:00,2518.865,2521.105,2517.585,2517.905,3624,True
2024-09-12 10:30:00+00:00,2517.91,2518.53,2513.275,2513.295,5164,True
2024-09-12 11:00:00+00:00,2513.28,2517.4,2513.12,2515.875,5378,True
2024-09-12 11:30:00+00:00,2515.845,2520.415,2515.36,2519.605,5183,True
2024-09-12 12:00:00+00:00,2519.61,2523.61,2518.95,2521.015,7986,True
2024-09-12 12:30:00+00:00,2521.02,2535.45,2519.12,2528.585,14537,True
2024-09-12 13:00:00+00:00,2528.575,2542.48,2522.075,2539.63,16634,True
2024-09-12 13:30:00+00:00,2539.545,2551.765,2537.465,2545.48,16720,True
2024-09-12 14:00:00+00:00,2545.465,2550.58,2541.915,2544.365,13944,True
2024-09-12 14:30:00+00:00,2544.41,2554.82,2543.915,2553.445,13561,True
2024-09-12 15:00:00+00:00,2553.435,2555.245,2548.97,2553.685,11393,True
2024-09-12 15:30:00+00:00,2553.68,2554.58,2551.7,2553.32,6586,True
2024-09-12 16:00:00+00:00,2553.33,2553.765,2544.94,2545.685,7350,True
2024-09-12 16:30:00+00:00,2545.74,2551.47,2545.205,2550.825,4947,True
2024-09-12 17:00:00+00:00,2550.82,2554.9,2550.23,2551.965,7228,True
2024-09-12 17:30:00+00:00,2551.945,2554.735,2551.49,2554.11,3677,True
2024-09-12 18:00:00+00:00,2554.11,2555.29,2552.125,2554.74,4789,True
2024-09-12 18:30:00+00:00,2554.775,2558.885,2554.17,2555.935,4087,True
2024-09-12 19:00:00+00:00,2555.985,2557.6,2554.665,2554.825,3638,True
2024-09-12 19:30:00+00:00,2554.91,2559.19,2554.665,2557.955,4410,True
2024-09-12 20:00:00+00:00,2557.88,2559.76,2556.82,2559.26,2148,True
2024-09-12 20:30:00+00:00,2559.27,2560.13,2558.47,2558.74,1977,True
2024-09-12 22:00:00+00:00,2558.38,2558.96,2557.29,2558.955,689,True
2024-09-12 22:30:00+00:00,2558.95,2559.625,2557.43,2557.51,878,True
2024-09-12 23:00:00+00:00,2557.575,2558.54,2557.295,2557.78,743,True
2024-09-12 23:30:00+00:00,2557.895,2558.69,2556.795,2558.585,1742,True
