time,o,h,l,c,volume,complete
2024-09-30 00:00:00+00:00,2663.655,2666.05,2663.15,2664.505,3493,True
2024-09-30 00:15:00+00:00,2664.495,2665.27,2662.755,2663.465,2232,True
2024-09-30 00:30:00+00:00,2663.5,2664.35,2662.02,2663.08,2392,True
2024-09-30 00:45:00+00:00,2663.075,2663.625,2661.31,2661.64,2411,True
2024-09-30 01:00:00+00:00,2661.64,2664.39,2659.5,2660.2,5272,True
2024-09-30 01:15:00+00:00,2660.25,2661.565,2657.83,2659.18,4572,True
2024-09-30 01:30:00+00:00,2659.27,2659.91,2655.675,2655.845,3932,True
2024-09-30 01:45:00+00:00,2655.88,2655.88,2647.33,2652.835,6388,True
2024-09-30 02:00:00+00:00,2652.825,2654.24,2651.09,2651.095,4612,True
2024-09-30 02:15:00+00:00,2651.185,2654.455,2650.31,2653.49,2908,True
2024-09-30 02:30:00+00:00,2653.485,2656.525,2652.72,2653.98,4005,True
2024-09-30 02:45:00+00:00,2653.975,2654.115,2651.915,2652.64,2632,True
2024-09-30 03:00:00+00:00,2652.63,2654.61,2652.29,2654.46,2896,True
2024-09-30 03:15:00+00:00,2654.47,2655.67,2653.705,2655.0,2781,True
2024-09-30 03:30:00+00:00,2655.015,2655.1,2653.63,2653.945,1997,True
2024-09-30 03:45:00+00:00,2653.96,2654.47,2652.52,2653.635,1744,True
2024-09-30 04:00:00+00:00,2653.58,2653.865,2652.2,2653.43,1800,True
2024-09-30 04:15:00+00:00,2653.425,2655.685,2653.425,2655.27,1088,True
2024-09-30 04:30:00+00:00,2655.275,2655.51,2653.35,2655.135,1490,True
2024-09-30 04:45:00+00:00,2655.185,2656.015,2654.01,2655.98,1313,True
2024-09-30 05:00:00+00:00,2655.975,2656.645,2654.77,2654.805,1889,True
2024-09-30 05:15:00+00:00,2654.81,2657.415,2654.47,2657.415,2350,True
2024-09-30 05:30:00+00:00,2657.47,2658.8,2656.415,2658.755,4241,True
2024-09-30 05:45:00+00:00,2658.76,2659.49,2657.65,2657.915,2965,True
2024-09-30 06:00:00+00:00,2657.88,2658.825,2655.83,2657.87,3059,True
2024-09-30 06:15:00+00:00,2657.865,2660.18,2655.785,2659.355,5015,True
2024-09-30 06:30:00+00:00,2659.34,2659.56,2656.015,2656.575,3214,True
2024-09-30 06:45:00+00:00,2656.57,2658.005,2656.33,2658.005,2398,True
2024-09-30 07:00:00+00:00,2658.02,2659.8,2657.24,2659.15,2033,True
2024-09-30 07:15:00+00:00,2659.16,2660.675,2657.895,2659.22,2330,True
2024-09-30 07:30:00+00:00,2659.225,2659.225,2655.565,2656.455,3788,True
2024-09-30 07:45:00+00:00,2656.46,2656.46,2650.715,2650.97,3789,True
2024-09-30 08:00:00+00:00,2650.815,2654.37,2650.675,2653.44,4144,True
2024-09-30 08:15:00+00:00,2653.43,2655.87,2652.445,2655.465,2356,True
2024-09-30 08:30:00+00:00,2655.47,2656.66,2654.485,2654.535,3025,True
2024-09-30 08:45:00+00:00,2654.53,2654.53,2652.015,2653.64,3811,True
2024-09-30 09:00:00+00:00,2653.67,2653.73,2648.99,2649.175,3508,True
2024-09-30 09:15:00+00:00,2649.385,2651.52,2648.395,2650.46,2927,True
2024-09-30 09:30:00+00:00,2650.405,2651.66,2649.05,2650.87,3044,True
2024-09-30 09:45:00+00:00,2650.855,2651.045,2649.17,2649.765,2118,True
2024-09-30 10:00:00+00:00,2649.77,2650.15,2647.7,2648.835,2078,True
2024-09-30 10:15:00+00:00,2648.815,2648.945,2644.93,2645.035,3170,True
2024-09-30 10:30:00+00:00,2645.02,2645.38,2638.69,2639.515,4467,True
2024-09-30 10:45:00+00:00,2639.52,2641.59,2635.845,2636.995,4366,True
2024-09-30 11:00:00+00:00,2636.915,2639.21,2634.505,2638.37,4590,True
2024-09-30 11:15:00+00:00,2638.375,2639.615,2637.7,2638.53,2591,True
2024-09-30 11:30:00+00:00,2638.535,2642.68,2638.53,2641.47,3777,True
2024-09-30 11:45:00+00:00,2641.49,2642.9,2641.235,2641.69,2602,True
2024-09-30 12:00:00+00:00,2641.695,2644.28,2640.82,2643.62,3454,True
2024-09-30 12:15:00+00:00,2643.635,2643.735,2636.275,2637.825,4632,True
2024-09-30 12:30:00+00:00,2637.87,2639.34,2635.075,2635.49,3612,True
2024-09-30 12:45:00+00:00,2635.495,2639.305,2634.965,2639.1,3314,True
2024-09-30 13:00:00+00:00,2639.085,2642.16,2637.5,2639.105,4693,True
2024-09-30 13:15:00+00:00,2639.07,2641.415,2637.98,2640.845,4566,True
2024-09-30 13:30:00+00:00,2640.66,2641.305,2631.885,2631.99,6231,True
2024-09-30 13:45:00+00:00,2631.75,2638.43,2630.415,2635.76,6567,True
2024-09-30 14:00:00+00:00,2635.71,2635.76,2629.32,2630.695,6725,True
2024-09-30 14:15:00+00:00,2630.68,2634.38,2628.855,2632.005,6047,True
2024-09-30 14:30:00+00:00,2632.225,2634.81,2630.665,2633.79,6463,True
2024-09-30 14:45:00+00:00,2633.815,2636.235,2633.31,2633.325,6683,True
2024-09-30 15:00:00+00:00,2633.375,2634.425,2630.395,2634.03,6381,True
2024-09-30 15:15:00+00:00,2634.015,2636.545,2632.945,2633.04,4955,True
2024-09-30 15:30:00+00:00,2633.155,2634.07,2632.59,2633.2,2556,True
2024-09-30 15:45:00+00:00,2633.205,2635.425,2632.695,2633.975,3110,True
2024-09-30 16:00:00+00:00,2633.99,2636.01,2633.45,2635.85,2740,True
2024-09-30 16:15:00+00:00,2635.91,2638.17,2635.755,2636.91,2269,True
2024-09-30 16:30:00+00:00,2636.9,2638.405,2636.21,2637.9,3510,True
2024-09-30 16:45:00+00:00,2637.895,2639.485,2637.83,2639.2,2409,True
2024-09-30 17:00:00+00:00,2639.205,2641.895,2639.035,2640.545,2298,True
2024-09-30 17:15:00+00:00,2640.55,2640.805,2637.585,2637.735,2737,True
2024-09-30 17:30:00+00:00,2637.75,2638.955,2636.48,2638.555,2201,True
2024-09-30 17:45:00+00:00,2638.55,2639.89,2637.48,2637.89,2685,True
2024-09-30 18:00:00+00:00,2637.885,2638.4,2627.875,2629.22,4984,True
2024-09-30 18:15:00+00:00,2629.285,2630.385,2624.78,2626.89,8012,True
2024-09-30 18:30:00+00:00,2626.88,2631.28,2626.5,2631.155,4244,True
2024-09-30 18:45:00+00:00,2631.14,2633.24,2630.04,2631.595,2411,True
2024-09-30 19:00:00+00:00,2631.435,2631.63,2627.835,2628.73,3658,True
2024-09-30 19:15:00+00:00,2628.64,2628.93,2627.125,2627.48,2563,True
2024-09-30 19:30:00+00:00,2627.44,2630.285,2626.565,2629.955,2328,True
2024-09-30 19:45:00+00:00,2630.0,2631.83,2629.93,2631.07,3292,True
2024-09-30 20:00:00+00:00,2631.065,2632.56,2630.835,2631.605,1112,True
2024-09-30 20:15:00+00:00,2631.595,2633.085,2631.5,2632.925,613,True
2024-09-30 20:30:00+00:00,2632.905,2633.995,2632.565,2633.85,472,True
2024-09-30 20:45:00+00:00,2633.83,2635.205,2633.4,2634.69,655,True
2024-09-30 22:00:00+00:00,2633.53,2634.065,2633.31,2633.74,346,True
2024-09-30 22:15:00+00:00,2633.695,2634.29,2633.485,2634.29,315,True
2024-09-30 22:30:00+00:00,2634.285,2635.02,2634.12,2634.675,426,True
2024-09-30 22:45:00+00:00,2634.645,2635.05,2634.435,2635.05,316,True
2024-09-30 23:00:00+00:00,2635.155,2635.965,2634.96,2635.745,606,True
2024-09-30 23:15:00+00:00,2635.74,2635.745,2634.685,2635.25,451,True
2024-09-30 23:30:00+00:00,2635.245,2636.27,2635.065,2635.86,462,True
2024-09-30 23:45:00+00:00,2635.865,2636.08,2634.885,2635.77,743,True
