time,o,h,l,c,volume,complete
2024-09-13 00:00:00+00:00,2558.57,2559.175,2556.85,2558.545,1434,True
2024-09-13 00:15:00+00:00,2558.55,2559.325,2558.395,2559.045,1916,True
2024-09-13 00:30:00+00:00,2559.015,2562.765,2559.015,2560.775,1681,True
2024-09-13 00:45:00+00:00,2560.8,2561.77,2558.08,2561.66,2594,True
2024-09-13 01:00:00+00:00,2561.665,2568.135,2561.53,2562.285,5758,True
2024-09-13 01:15:00+00:00,2562.29,2562.67,2560.425,2562.49,3665,True
2024-09-13 01:30:00+00:00,2562.455,2564.88,2561.445,2561.785,3816,True
2024-09-13 01:45:00+00:00,2561.88,2563.34,2560.035,2563.32,3106,True
2024-09-13 02:00:00+00:00,2563.33,2563.955,2561.64,2563.495,2178,True
2024-09-13 02:15:00+00:00,2563.52,2564.91,2563.145,2564.095,1946,True
2024-09-13 02:30:00+00:00,2564.13,2564.415,2562.51,2563.915,2518,True
2024-09-13 02:45:00+00:00,2563.865,2565.685,2563.28,2565.49,2678,True
2024-09-13 03:00:00+00:00,2565.48,2566.545,2564.72,2566.285,3073,True
2024-09-13 03:15:00+00:00,2566.31,2567.745,2565.555,2567.285,2116,True
2024-09-13 03:30:00+00:00,2567.29,2570.12,2566.195,2566.575,2576,True
2024-09-13 03:45:00+00:00,2566.59,2568.18,2566.39,2568.02,1401,True
2024-09-13 04:00:00+00:00,2568.025,2568.18,2566.705,2567.48,1127,True
2024-09-13 04:15:00+00:00,2567.52,2568.475,2567.215,2568.18,762,True
2024-09-13 04:30:00+00:00,2568.175,2569.705,2568.17,2568.86,1355,True
2024-09-13 04:45:00+00:00,2568.87,2570.15,2568.6,2568.945,1648,True
2024-09-13 05:00:00+00:00,2568.93,2568.935,2567.15,2567.925,2087,True
2024-09-13 05:15:00+00:00,2567.92,2570.37,2567.895,2569.875,1664,True
2024-09-13 05:30:00+00:00,2569.87,2570.27,2568.385,2568.465,3032,True
2024-09-13 05:45:00+00:00,2568.435,2568.525,2566.025,2566.625,2815,True
