time,o,h,l,c,volume,complete
2024-09-11 00:00:00+00:00,2518.69,2519.06,2517.655,2518.25,1338,True
2024-09-11 00:15:00+00:00,2518.26,2518.44,2517.325,2518.44,1602,True
2024-09-11 00:30:00+00:00,2518.43,2519.04,2517.75,2519.005,1904,True
2024-09-11 00:45:00+00:00,2519.01,2519.18,2516.235,2516.65,1388,True
2024-09-11 01:00:00+00:00,2516.655,2517.33,2515.02,2517.23,3604,True
2024-09-11 01:15:00+00:00,2517.205,2518.195,2516.135,2517.885,1997,True
2024-09-11 01:30:00+00:00,2517.865,2521.83,2517.49,2520.24,5002,True
2024-09-11 01:45:00+00:00,2520.24,2522.615,2518.05,2518.79,3963,True
2024-09-11 02:00:00+00:00,2518.69,2520.43,2517.88,2518.135,3612,True
2024-09-11 02:15:00+00:00,2518.14,2519.645,2517.68,2519.6,1657,True
2024-09-11 02:30:00+00:00,2519.605,2520.07,2518.235,2518.72,2563,True
2024-09-11 02:45:00+00:00,2518.725,2520.285,2518.585,2518.835,2539,True
2024-09-11 03:00:00+00:00,2518.84,2519.15,2516.88,2518.825,2641,True
2024-09-11 03:15:00+00:00,2518.83,2519.285,2517.89,2518.975,1404,True
2024-09-11 03:30:00+00:00,2518.99,2520.07,2518.785,2519.24,1409,True
2024-09-11 03:45:00+00:00,2519.235,2519.87,2518.74,2519.505,1721,True
2024-09-11 04:00:00+00:00,2519.5,2520.155,2519.04,2519.11,1333,True
2024-09-11 04:15:00+00:00,2519.05,2520.245,2518.685,2519.435,2083,True
2024-09-11 04:30:00+00:00,2519.43,2519.905,2519.06,2519.57,1560,True
2024-09-11 04:45:00+00:00,2519.61,2520.125,2519.415,2519.635,1123,True
2024-09-11 05:00:00+00:00,2519.63,2521.245,2519.385,2520.725,1635,True
2024-09-11 05:15:00+00:00,2520.74,2522.52,2520.74,2521.33,2500,True
2024-09-11 05:30:00+00:00,2521.355,2522.36,2519.845,2519.985,4250,True
2024-09-11 05:45:00+00:00,2519.98,2521.63,2519.89,2521.375,2916,True
2024-09-11 06:00:00+00:00,2521.37,2526.23,2520.95,2525.035,4394,True
2024-09-11 06:15:00+00:00,2524.95,2525.605,2523.525,2524.935,3456,True
2024-09-11 06:30:00+00:00,2524.92,2529.09,2524.355,2525.185,4632,True
2024-09-11 06:45:00+00:00,2525.185,2526.93,2525.08,2526.665,3956,True
2024-09-11 07:00:00+00:00,2526.66,2527.15,2524.555,2525.39,3130,True
2024-09-11 07:15:00+00:00,2525.4,2527.83,2525.34,2527.77,2772,True
2024-09-11 07:30:00+00:00,2527.705,2527.705,2523.515,2523.58,3146,True
2024-09-11 07:45:00+00:00,2523.575,2524.085,2520.805,2521.51,2477,True
2024-09-11 08:00:00+00:00,2521.49,2524.42,2520.76,2523.275,3633,True
2024-09-11 08:15:00+00:00,2523.255,2524.355,2522.635,2523.67,1986,True
2024-09-11 08:30:00+00:00,2523.66,2526.94,2522.125,2526.25,2603,True
2024-09-11 08:45:00+00:00,2526.245,2527.275,2523.8,2524.355,2564,True
2024-09-11 09:00:00+00:00,2524.405,2524.765,2522.825,2523.985,2105,True
2024-09-11 09:15:00+00:00,2523.95,2524.465,2522.195,2522.5,1743,True
2024-09-11 09:30:00+00:00,2522.625,2524.405,2522.085,2524.14,1631,True
2024-09-11 09:45:00+00:00,2524.055,2524.315,2522.89,2523.325,1279,True
2024-09-11 10:00:00+00:00,2523.32,2523.375,2520.905,2521.13,2641,True
2024-09-11 10:15:00+00:00,2521.18,2521.675,2519.85,2520.85,2730,True
2024-09-11 10:30:00+00:00,2520.83,2522.6,2520.095,2521.285,1397,True
2024-09-11 10:45:00+00:00,2521.22,2522.68,2520.715,2521.85,2194,True
2024-09-11 11:00:00+00:00,2521.84,2522.775,2521.44,2522.495,2060,True
2024-09-11 11:15:00+00:00,2522.51,2523.2,2521.27,2521.62,2367,True
2024-09-11 11:30:00+00:00,2521.625,2523.48,2520.785,2522.68,2707,True
2024-09-11 11:45:00+00:00,2522.69,2524.275,2521.965,2522.26,2101,True
2024-09-11 12:00:00+00:00,2522.2,2522.2,2518.74,2519.305,3727,True
2024-09-11 12:15:00+00:00,2519.375,2520.07,2516.91,2519.25,4444,True
2024-09-11 12:30:00+00:00,2519.27,2524.27,2504.095,2504.52,11564,True
2024-09-11 12:45:00+00:00,2504.58,2510.725,2502.27,2508.225,9443,True
2024-09-11 13:00:00+00:00,2508.22,2511.87,2505.115,2508.8,8301,True
2024-09-11 13:15:00+00:00,2508.795,2512.955,2507.095,2507.685,7650,True
2024-09-11 13:30:00+00:00,2507.615,2508.085,2503.19,2507.11,8681,True
2024-09-11 13:45:00+00:00,2507.165,2510.82,2506.285,2509.725,7626,True
2024-09-11 14:00:00+00:00,2509.715,2510.03,2501.0,2504.465,9016,True
2024-09-11 14:15:00+00:00,2504.465,2508.485,2503.995,2506.785,8471,True
2024-09-11 14:30:00+00:00,2506.92,2508.72,2503.8,2506.535,7917,True
2024-09-11 14:45:00+00:00,2506.545,2510.535,2504.905,2509.55,6430,True
2024-09-11 15:00:00+00:00,2509.575,2514.34,2508.815,2513.675,5909,True
2024-09-11 15:15:00+00:00,2513.67,2514.935,2511.31,2513.02,5295,True
2024-09-11 15:30:00+00:00,2512.975,2514.95,2511.86,2512.175,4173,True
2024-09-11 15:45:00+00:00,2512.15,2515.03,2511.745,2514.885,3000,True
2024-09-11 16:00:00+00:00,2514.885,2516.485,2513.82,2515.675,2878,True
2024-09-11 16:15:00+00:00,2515.68,2516.16,2513.76,2516.0,2779,True
2024-09-11 16:30:00+00:00,2516.03,2519.27,2514.855,2518.85,2832,True
2024-09-11 16:45:00+00:00,2519.005,2520.16,2515.08,2515.26,2671,True
2024-09-11 17:00:00+00:00,2515.215,2516.945,2514.515,2515.56,3072,True
2024-09-11 17:15:00+00:00,2515.55,2515.74,2512.715,2514.105,2580,True
2024-09-11 17:30:00+00:00,2514.11,2515.48,2512.475,2513.195,1810,True
2024-09-11 17:45:00+00:00,2513.26,2515.08,2513.11,2514.675,2045,True
2024-09-11 18:00:00+00:00,2514.68,2516.39,2514.285,2515.98,1419,True
2024-09-11 18:15:00+00:00,2515.985,2516.06,2512.235,2512.695,2362,True
2024-09-11 18:30:00+00:00,2512.765,2513.35,2511.56,2512.875,1412,True
2024-09-11 18:45:00+00:00,2512.915,2512.995,2511.285,2511.555,1899,True
