time,o,h,l,c,volume,complete
2024-09-06 00:00:00+00:00,2517.425,2517.695,2517.26,2517.485,410,True
2024-09-06 00:05:00+00:00,2517.475,2517.495,2516.74,2517.19,365,True
2024-09-06 00:10:00+00:00,2517.195,2517.39,2516.89,2516.96,272,True
2024-09-06 00:15:00+00:00,2516.955,2517.415,2516.525,2516.535,353,True
2024-09-06 00:20:00+00:00,2516.515,2516.815,2516.24,2516.63,500,True
2024-09-06 00:25:00+00:00,2516.58,2516.875,2516.175,2516.27,467,True
2024-09-06 00:30:00+00:00,2516.475,2516.76,2515.925,2516.02,339,True
2024-09-06 00:35:00+00:00,2516.01,2516.465,2515.68,2516.375,398,True
2024-09-06 00:40:00+00:00,2516.365,2516.785,2516.29,2516.375,280,True
2024-09-06 00:45:00+00:00,2516.405,2516.415,2515.795,2515.835,401,True
2024-09-06 00:50:00+00:00,2515.875,2516.71,2515.835,2516.625,489,True
2024-09-06 00:55:00+00:00,2516.59,2516.625,2515.81,2515.99,434,True
2024-09-06 01:00:00+00:00,2516.01,2516.74,2515.62,2516.335,1242,True
2024-09-06 01:05:00+00:00,2516.31,2516.605,2515.24,2515.965,1064,True
2024-09-06 01:10:00+00:00,2515.97,2516.07,2514.405,2515.965,617,True
2024-09-06 01:15:00+00:00,2515.92,2516.4,2514.995,2515.1,449,True
2024-09-06 01:20:00+00:00,2514.99,2515.475,2514.815,2515.14,469,True
2024-09-06 01:25:00+00:00,2515.145,2515.64,2514.805,2515.045,677,True
2024-09-06 01:30:00+00:00,2515.04,2515.07,2513.59,2514.28,920,True
2024-09-06 01:35:00+00:00,2514.23,2514.27,2513.525,2513.91,647,True
2024-09-06 01:40:00+00:00,2513.9,2515.37,2513.615,2515.21,889,True
2024-09-06 01:45:00+00:00,2515.135,2515.82,2514.59,2514.59,820,True
2024-09-06 01:50:00+00:00,2514.595,2514.99,2514.39,2514.41,701,True
2024-09-06 01:55:00+00:00,2514.39,2514.79,2513.815,2513.84,1026,True
2024-09-06 02:00:00+00:00,2513.84,2514.105,2513.095,2513.88,916,True
2024-09-06 02:05:00+00:00,2513.865,2515.15,2513.8,2515.05,401,True
2024-09-06 02:10:00+00:00,2515.045,2515.58,2514.62,2515.045,819,True
2024-09-06 02:15:00+00:00,2514.99,2515.685,2514.96,2515.675,322,True
2024-09-06 02:20:00+00:00,2515.67,2516.545,2515.57,2516.365,447,True
2024-09-06 02:25:00+00:00,2516.37,2516.68,2515.765,2515.775,424,True
2024-09-06 02:30:00+00:00,2515.87,2517.27,2515.155,2516.805,718,True
2024-09-06 02:35:00+00:00,2516.885,2517.685,2516.19,2516.455,657,True
2024-09-06 02:40:00+00:00,2516.51,2517.315,2516.35,2516.77,582,True
2024-09-06 02:45:00+00:00,2516.755,2518.085,2516.695,2517.215,653,True
2024-09-06 02:50:00+00:00,2517.23,2517.555,2516.93,2517.41,648,True
2024-09-06 02:55:00+00:00,2517.405,2518.11,2517.335,2517.825,745,True
2024-09-06 03:00:00+00:00,2517.82,2518.01,2517.06,2517.37,634,True
2024-09-06 03:05:00+00:00,2517.355,2517.55,2517.05,2517.34,461,True
2024-09-06 03:10:00+00:00,2517.275,2518.085,2517.23,2517.91,395,True
2024-09-06 03:15:00+00:00,2518.005,2518.005,2517.535,2517.69,478,True
2024-09-06 03:20:00+00:00,2517.695,2518.105,2517.34,2517.555,535,True
2024-09-06 03:25:00+00:00,2517.55,2517.69,2517.075,2517.47,512,True
2024-09-06 03:30:00+00:00,2517.49,2517.49,2517.04,2517.265,252,True
2024-09-06 03:35:00+00:00,2517.31,2517.58,2517.055,2517.19,172,True
2024-09-06 03:40:00+00:00,2517.195,2518.055,2517.195,2517.545,287,True
2024-09-06 03:45:00+00:00,2517.53,2517.73,2517.395,2517.595,174,True
2024-09-06 03:50:00+00:00,2517.58,2517.945,2517.385,2517.815,139,True
2024-09-06 03:55:00+00:00,2517.855,2518.465,2517.855,2518.365,301,True
2024-09-06 04:00:00+00:00,2518.37,2518.955,2517.96,2517.96,305,True
2024-09-06 04:05:00+00:00,2517.93,2518.79,2517.85,2518.545,210,True
2024-09-06 04:10:00+00:00,2518.435,2518.85,2518.335,2518.805,311,True
2024-09-06 04:15:00+00:00,2518.81,2519.225,2518.625,2519.065,286,True
2024-09-06 04:20:00+00:00,2519.05,2519.385,2518.54,2518.66,460,True
2024-09-06 04:25:00+00:00,2518.645,2519.345,2518.58,2519.005,352,True
2024-09-06 04:30:00+00:00,2519.045,2519.42,2518.625,2518.755,344,True
2024-09-06 04:35:00+00:00,2518.76,2519.035,2518.655,2518.97,109,True
2024-09-06 04:40:00+00:00,2518.98,2519.565,2518.57,2518.67,428,True
2024-09-06 04:45:00+00:00,2518.685,2519.145,2518.575,2519.02,177,True
2024-09-06 04:50:00+00:00,2518.945,2519.105,2518.45,2518.635,192,True
2024-09-06 04:55:00+00:00,2518.62,2518.74,2518.495,2518.52,191,True
2024-09-06 05:00:00+00:00,2518.505,2519.425,2518.505,2519.035,339,True
2024-09-06 05:05:00+00:00,2519.02,2520.495,2518.755,2519.85,378,True
2024-09-06 05:10:00+00:00,2519.86,2519.94,2519.515,2519.94,406,True
2024-09-06 05:15:00+00:00,2519.975,2521.095,2519.93,2520.63,265,True
2024-09-06 05:20:00+00:00,2520.64,2520.895,2520.245,2520.34,514,True
2024-09-06 05:25:00+00:00,2520.35,2520.985,2520.21,2520.7,317,True
2024-09-06 05:30:00+00:00,2520.705,2521.37,2519.685,2520.14,885,True
2024-09-06 05:35:00+00:00,2520.145,2520.955,2520.06,2520.15,763,True
2024-09-06 05:40:00+00:00,2520.1,2520.235,2519.555,2520.165,638,True
2024-09-06 05:45:00+00:00,2520.13,2521.9,2519.82,2521.495,772,True
2024-09-06 05:50:00+00:00,2521.49,2521.505,2519.975,2519.975,597,True
2024-09-06 05:55:00+00:00,2519.985,2520.35,2519.175,2520.115,487,True
2024-09-06 06:00:00+00:00,2520.045,2520.165,2518.535,2519.295,520,True
2024-09-06 06:05:00+00:00,2519.285,2519.72,2518.535,2518.91,875,True
2024-09-06 06:10:00+00:00,2518.84,2519.475,2518.81,2519.29,621,True
2024-09-06 06:15:00+00:00,2519.28,2520.98,2519.27,2520.54,700,True
2024-09-06 06:20:00+00:00,2520.545,2521.5,2520.07,2520.145,1022,True
2024-09-06 06:25:00+00:00,2520.13,2520.285,2518.635,2520.17,1109,True
2024-09-06 06:30:00+00:00,2520.15,2520.23,2518.075,2518.08,1135,True
2024-09-06 06:35:00+00:00,2518.075,2518.48,2516.71,2517.63,1089,True
2024-09-06 06:40:00+00:00,2517.705,2519.47,2517.62,2519.365,1020,True
2024-09-06 06:45:00+00:00,2519.375,2520.08,2519.065,2519.545,916,True
2024-09-06 06:50:00+00:00,2519.44,2519.44,2518.29,2518.76,1018,True
2024-09-06 06:55:00+00:00,2518.765,2519.335,2518.475,2519.265,687,True
2024-09-06 07:00:00+00:00,2519.265,2519.87,2518.645,2519.32,630,True
2024-09-06 07:05:00+00:00,2519.315,2519.825,2518.11,2518.51,609,True
2024-09-06 07:10:00+00:00,2518.505,2519.845,2518.255,2519.09,1001,True
2024-09-06 07:15:00+00:00,2519.08,2519.72,2518.73,2519.175,838,True
2024-09-06 07:20:00+00:00,2519.18,2519.585,2518.275,2519.46,875,True
