time,o,h,l,c,volume,complete
2024-09-13 00:00:00+00:00,2558.57,2559.05,2556.98,2557.05,509,True
2024-09-13 00:05:00+00:00,2557.03,2558.1,2556.85,2557.6,405,True
2024-09-13 00:10:00+00:00,2557.595,2559.175,2557.555,2558.545,520,True
2024-09-13 00:15:00+00:00,2558.55,2559.2,2558.5,2559.1,625,True
2024-09-13 00:20:00+00:00,2559.005,2559.325,2558.555,2558.725,748,True
2024-09-13 00:25:00+00:00,2558.72,2559.23,2558.395,2559.045,543,True
2024-09-13 00:30:00+00:00,2559.015,2559.95,2559.015,2559.74,526,True
2024-09-13 00:35:00+00:00,2559.755,2559.915,2559.21,2559.715,388,True
2024-09-13 00:40:00+00:00,2559.75,2562.765,2559.455,2560.775,767,True
2024-09-13 00:45:00+00:00,2560.8,2560.865,2558.6,2558.705,1057,True
2024-09-13 00:50:00+00:00,2558.73,2559.145,2558.08,2558.395,827,True
2024-09-13 00:55:00+00:00,2558.385,2561.77,2558.35,2561.66,710,True
2024-09-13 01:00:00+00:00,2561.665,2564.205,2561.53,2563.67,1989,True
2024-09-13 01:05:00+00:00,2563.68,2567.16,2563.07,2567.11,1900,True
2024-09-13 01:10:00+00:00,2567.105,2568.135,2562.19,2562.285,1869,True
2024-09-13 01:15:00+00:00,2562.29,2562.535,2560.8,2561.8,1657,True
2024-09-13 01:20:00+00:00,2561.745,2562.67,2560.495,2560.545,1077,True
2024-09-13 01:25:00+00:00,2560.54,2562.52,2560.425,2562.49,931,True
2024-09-13 01:30:00+00:00,2562.455,2563.77,2561.915,2563.75,1295,True
2024-09-13 01:35:00+00:00,2563.755,2564.88,2563.16,2563.845,1199,True
2024-09-13 01:40:00+00:00,2563.77,2564.52,2561.445,2561.785,1322,True
2024-09-13 01:45:00+00:00,2561.88,2562.055,2560.035,2561.28,1161,True
2024-09-13 01:50:00+00:00,2561.265,2563.32,2561.14,2563.04,1026,True
2024-09-13 01:55:00+00:00,2563.01,2563.34,2562.385,2563.32,919,True
2024-09-13 02:00:00+00:00,2563.33,2563.48,2561.64,2562.85,612,True
2024-09-13 02:05:00+00:00,2562.945,2563.535,2562.235,2562.85,677,True
2024-09-13 02:10:00+00:00,2562.87,2563.955,2562.535,2563.495,889,True
2024-09-13 02:15:00+00:00,2563.52,2564.91,2563.145,2564.03,865,True
2024-09-13 02:20:00+00:00,2564.035,2564.585,2563.555,2564.325,669,True
2024-09-13 02:25:00+00:00,2564.3,2564.55,2563.8,2564.095,412,True
2024-09-13 02:30:00+00:00,2564.13,2564.255,2562.845,2563.785,820,True
2024-09-13 02:35:00+00:00,2563.79,2564.415,2563.22,2564.14,834,True
2024-09-13 02:40:00+00:00,2564.105,2564.245,2562.51,2563.915,864,True
2024-09-13 02:45:00+00:00,2563.865,2564.07,2563.28,2563.71,742,True
2024-09-13 02:50:00+00:00,2563.715,2564.825,2563.525,2564.49,708,True
2024-09-13 02:55:00+00:00,2564.495,2565.685,2564.425,2565.49,1228,True
2024-09-13 03:00:00+00:00,2565.48,2566.545,2564.72,2566.43,1236,True
2024-09-13 03:05:00+00:00,2566.455,2566.48,2565.11,2565.795,1120,True
2024-09-13 03:10:00+00:00,2565.77,2566.5,2565.675,2566.285,717,True
2024-09-13 03:15:00+00:00,2566.31,2566.375,2565.59,2565.795,532,True
2024-09-13 03:20:00+00:00,2565.79,2566.485,2565.555,2566.475,751,True
2024-09-13 03:25:00+00:00,2566.44,2567.745,2566.44,2567.285,833,True
2024-09-13 03:30:00+00:00,2567.29,2570.12,2567.25,2568.265,1094,True
2024-09-13 03:35:00+00:00,2568.26,2569.125,2566.905,2567.0,774,True
2024-09-13 03:40:00+00:00,2566.945,2567.13,2566.195,2566.575,708,True
2024-09-13 03:45:00+00:00,2566.59,2567.1,2566.39,2566.96,615,True
2024-09-13 03:50:00+00:00,2566.975,2567.795,2566.86,2567.505,377,True
2024-09-13 03:55:00+00:00,2567.49,2568.18,2567.21,2568.02,409,True
2024-09-13 04:00:00+00:00,2568.025,2568.035,2567.39,2567.88,379,True
2024-09-13 04:05:00+00:00,2567.895,2568.18,2567.27,2567.635,395,True
2024-09-13 04:10:00+00:00,2567.64,2567.645,2566.705,2567.48,353,True
2024-09-13 04:15:00+00:00,2567.52,2568.025,2567.215,2568.025,213,True
2024-09-13 04:20:00+00:00,2568.03,2568.475,2567.64,2567.725,258,True
2024-09-13 04:25:00+00:00,2567.805,2568.2,2567.32,2568.18,291,True
2024-09-13 04:30:00+00:00,2568.175,2569.705,2568.17,2569.3,281,True
2024-09-13 04:35:00+00:00,2569.29,2569.57,2568.72,2568.985,526,True
2024-09-13 04:40:00+00:00,2568.965,2569.175,2568.275,2568.86,548,True
2024-09-13 04:45:00+00:00,2568.87,2569.74,2568.69,2569.54,402,True
2024-09-13 04:50:00+00:00,2569.445,2570.15,2569.34,2569.615,672,True
2024-09-13 04:55:00+00:00,2569.63,2569.77,2568.6,2568.945,574,True
2024-09-13 05:00:00+00:00,2568.93,2568.935,2567.655,2567.7,654,True
2024-09-13 05:05:00+00:00,2567.695,2567.935,2567.15,2567.575,624,True
2024-09-13 05:10:00+00:00,2567.57,2568.195,2567.205,2567.925,809,True
2024-09-13 05:15:00+00:00,2567.92,2568.8,2567.895,2568.8,619,True
2024-09-13 05:20:00+00:00,2568.78,2569.54,2568.78,2569.365,485,True
2024-09-13 05:25:00+00:00,2569.415,2570.37,2569.365,2569.875,560,True
2024-09-13 05:30:00+00:00,2569.87,2570.27,2568.405,2568.895,1246,True
2024-09-13 05:35:00+00:00,2568.9,2569.495,2568.385,2568.92,762,True
