time,o,h,l,c,volume,complete
2024-09-05 00:00:00+00:00,2495.98,2496.61,2495.43,2495.575,940,True
2024-09-05 00:10:00+00:00,2495.52,2496.355,2495.175,2496.345,838,True
2024-09-05 00:20:00+00:00,2496.33,2496.345,2494.835,2495.285,850,True
2024-09-05 00:30:00+00:00,2495.265,2495.95,2494.55,2495.765,837,True
2024-09-05 00:40:00+00:00,2495.795,2496.32,2494.8,2495.13,828,True
2024-09-05 00:50:00+00:00,2495.145,2495.29,2494.545,2495.275,957,True
2024-09-05 01:00:00+00:00,2495.26,2497.22,2494.595,2497.045,1517,True
2024-09-05 01:10:00+00:00,2496.965,2497.63,2495.71,2497.62,1709,True
2024-09-05 01:20:00+00:00,2497.61,2499.43,2497.54,2498.15,1655,True
2024-09-05 01:30:00+00:00,2498.135,2498.35,2495.875,2497.395,2329,True
2024-09-05 01:40:00+00:00,2497.4,2498.115,2496.355,2496.565,1601,True
2024-09-05 01:50:00+00:00,2496.56,2496.965,2495.895,2496.55,1705,True
2024-09-05 02:00:00+00:00,2496.485,2497.55,2496.33,2497.375,1431,True
2024-09-05 02:10:00+00:00,2497.305,2497.465,2496.325,2496.865,1039,True
2024-09-05 02:20:00+00:00,2496.86,2498.145,2496.855,2497.895,693,True
2024-09-05 02:30:00+00:00,2497.885,2498.67,2497.79,2498.285,1241,True
2024-09-05 02:40:00+00:00,2498.275,2498.415,2497.52,2497.725,617,True
2024-09-05 02:50:00+00:00,2497.72,2499.005,2497.635,2498.12,1067,True
2024-09-05 03:00:00+00:00,2498.11,2498.65,2497.51,2497.725,1842,True
2024-09-05 03:10:00+00:00,2497.73,2497.845,2496.23,2496.565,1436,True
2024-09-05 03:20:00+00:00,2496.56,2497.155,2496.38,2496.925,833,True
2024-09-05 03:30:00+00:00,2496.9,2496.98,2496.085,2496.3,757,True
2024-09-05 03:40:00+00:00,2496.285,2496.515,2495.695,2496.42,648,True
2024-09-05 03:50:00+00:00,2496.425,2496.425,2494.705,2494.94,621,True
2024-09-05 04:00:00+00:00,2494.815,2494.945,2494.19,2494.845,776,True
2024-09-05 04:10:00+00:00,2494.835,2495.045,2494.23,2494.84,495,True
2024-09-05 04:20:00+00:00,2494.835,2494.92,2494.15,2494.57,711,True
2024-09-05 04:30:00+00:00,2494.595,2494.965,2494.415,2494.7,778,True
