time,o,h,l,c,volume,complete
2024-09-06 00:00:00+00:00,2517.425,2517.695,2516.74,2517.19,775,True
2024-09-06 00:10:00+00:00,2517.195,2517.415,2516.525,2516.535,625,True
2024-09-06 00:20:00+00:00,2516.515,2516.875,2516.175,2516.27,967,True
2024-09-06 00:30:00+00:00,2516.475,2516.76,2515.68,2516.375,737,True
2024-09-06 00:40:00+00:00,2516.365,2516.785,2515.795,2515.835,681,True
2024-09-06 00:50:00+00:00,2515.875,2516.71,2515.81,2515.99,923,True
2024-09-06 01:00:00+00:00,2516.01,2516.74,2515.24,2515.965,2306,True
2024-09-06 01:10:00+00:00,2515.97,2516.4,2514.405,2515.1,1066,True
2024-09-06 01:20:00+00:00,2514.99,2515.64,2514.805,2515.045,1146,True
2024-09-06 01:30:00+00:00,2515.04,2515.07,2513.525,2513.91,1567,True
2024-09-06 01:40:00+00:00,2513.9,2515.82,2513.615,2514.59,1709,True
2024-09-06 01:50:00+00:00,2514.595,2514.99,2513.815,2513.84,1727,True
2024-09-06 02:00:00+00:00,2513.84,2515.15,2513.095,2515.05,1317,True
2024-09-06 02:10:00+00:00,2515.045,2515.685,2514.62,2515.675,1141,True
2024-09-06 02:20:00+00:00,2515.67,2516.68,2515.57,2515.775,871,True
2024-09-06 02:30:00+00:00,2515.87,2517.685,2515.155,2516.455,1375,True
2024-09-06 02:40:00+00:00,2516.51,2518.085,2516.35,2517.215,1235,True
2024-09-06 02:50:00+00:00,2517.23,2518.11,2516.93,2517.825,1393,True
2024-09-06 03:00:00+00:00,2517.82,2518.01,2517.05,2517.34,1095,True
2024-09-06 03:10:00+00:00,2517.275,2518.085,2517.23,2517.69,873,True
2024-09-06 03:20:00+00:00,2517.695,2518.105,2517.075,2517.47,1047,True
2024-09-06 03:30:00+00:00,2517.49,2517.58,2517.04,2517.19,424,True
2024-09-06 03:40:00+00:00,2517.195,2518.055,2517.195,2517.595,461,True
2024-09-06 03:50:00+00:00,2517.58,2518.465,2517.385,2518.365,440,True
2024-09-06 04:00:00+00:00,2518.37,2518.955,2517.85,2518.545,515,True
2024-09-06 04:10:00+00:00,2518.435,2519.225,2518.335,2519.065,597,True
2024-09-06 04:20:00+00:00,2519.05,2519.385,2518.54,2519.005,812,True
2024-09-06 04:30:00+00:00,2519.045,2519.42,2518.625,2518.97,453,True
2024-09-06 04:40:00+00:00,2518.98,2519.565,2518.57,2519.02,605,True
2024-09-06 04:50:00+00:00,2518.945,2519.105,2518.45,2518.52,383,True
2024-09-06 05:00:00+00:00,2518.505,2520.495,2518.505,2519.85,717,True
2024-09-06 05:10:00+00:00,2519.86,2521.095,2519.515,2520.63,671,True
2024-09-06 05:20:00+00:00,2520.64,2520.985,2520.21,2520.7,831,True
2024-09-06 05:30:00+00:00,2520.705,2521.37,2519.685,2520.15,1648,True
2024-09-06 05:40:00+00:00,2520.1,2521.9,2519.555,2521.495,1410,True
2024-09-06 05:50:00+00:00,2521.49,2521.505,2519.175,2520.115,1084,True
2024-09-06 06:00:00+00:00,2520.045,2520.165,2518.535,2518.91,1395,True
2024-09-06 06:10:00+00:00,2518.84,2520.98,2518.81,2520.54,1321,True
2024-09-06 06:20:00+00:00,2520.545,2521.5,2518.635,2520.17,2131,True
2024-09-06 06:30:00+00:00,2520.15,2520.23,2516.71,2517.63,2224,True
2024-09-06 06:40:00+00:00,2517.705,2520.08,2517.62,2519.545,1936,True
2024-09-06 06:50:00+00:00,2519.44,2519.44,2518.29,2519.265,1705,True
2024-09-06 07:00:00+00:00,2519.265,2519.87,2518.11,2518.51,1239,True
2024-09-06 07:10:00+00:00,2518.505,2519.845,2518.255,2519.175,1839,True
2024-09-06 07:20:00+00:00,2519.18,2520.02,2518.275,2519.41,1657,True
2024-09-06 07:30:00+00:00,2519.38,2519.515,2517.89,2518.045,1303,True
2024-09-06 07:40:00+00:00,2518.035,2519.245,2517.89,2518.85,1079,True
2024-09-06 07:50:00+00:00,2518.845,2519.56,2516.36,2516.58,1710,True
2024-09-06 08:00:00+00:00,2516.55,2517.085,2515.605,2516.755,1928,True
2024-09-06 08:10:00+00:00,2516.76,2518.325,2516.755,2517.045,1436,True
2024-09-06 08:20:00+00:00,2517.035,2517.64,2516.26,2516.97,1340,True
2024-09-06 08:30:00+00:00,2516.99,2518.185,2516.805,2516.895,1429,True
2024-09-06 08:40:00+00:00,2516.925,2518.17,2516.825,2517.84,1187,True
2024-09-06 08:50:00+00:00,2517.845,2518.245,2517.56,2517.925,824,True
2024-09-06 09:00:00+00:00,2517.915,2517.915,2516.44,2517.28,868,True
2024-09-06 09:10:00+00:00,2517.275,2518.41,2516.845,2517.78,812,True
2024-09-06 09:20:00+00:00,2517.695,2518.48,2516.92,2518.165,745,True
2024-09-06 09:30:00+00:00,2518.18,2519.57,2517.62,2519.195,896,True
2024-09-06 09:40:00+00:00,2519.2,2519.99,2519.025,2519.745,816,True
2024-09-06 09:50:00+00:00,2519.83,2519.87,2518.425,2519.285,621,True
2024-09-06 10:00:00+00:00,2519.195,2519.195,2517.34,2518.755,910,True
2024-09-06 10:10:00+00:00,2518.675,2519.51,2517.7,2518.0,858,True
2024-09-06 10:20:00+00:00,2517.99,2519.73,2517.98,2519.3,1017,True
2024-09-06 10:30:00+00:00,2519.29,2519.9,2517.245,2517.945,1021,True
2024-09-06 10:40:00+00:00,2517.94,2519.19,2517.41,2519.08,781,True
2024-09-06 10:50:00+00:00,2519.09,2519.525,2518.385,2519.005,1108,True
2024-09-06 11:00:00+00:00,2519.015,2519.67,2518.68,2519.3,800,True
2024-09-06 11:10:00+00:00,2519.295,2520.005,2518.35,2519.925,1160,True
2024-09-06 11:20:00+00:00,2519.92,2520.37,2518.57,2518.57,1155,True
2024-09-06 11:30:00+00:00,2518.56,2519.125,2516.48,2516.775,1590,True
2024-09-06 11:40:00+00:00,2516.755,2517.355,2515.895,2515.895,1843,True
2024-09-06 11:50:00+00:00,2515.96,2516.55,2514.775,2516.32,2001,True
2024-09-06 12:00:00+00:00,2516.385,2516.53,2513.54,2513.885,2225,True
2024-09-06 12:10:00+00:00,2513.85,2514.875,2512.325,2514.385,2677,True
2024-09-06 12:20:00+00:00,2514.38,2517.695,2513.745,2516.66,2788,True
2024-09-06 12:30:00+00:00,2516.26,2529.3,2507.73,2524.565,7684,True
2024-09-06 12:40:00+00:00,2524.67,2527.14,2520.91,2525.655,6143,True
2024-09-06 12:50:00+00:00,2525.63,2527.255,2520.7,2522.33,5312,True
2024-09-06 13:00:00+00:00,2522.375,2523.07,2512.58,2513.285,6197,True
2024-09-06 13:10:00+00:00,2513.325,2515.51,2508.035,2511.475,5705,True
2024-09-06 13:20:00+00:00,2511.46,2514.385,2506.735,2508.695,5083,True
2024-09-06 13:30:00+00:00,2508.615,2511.865,2502.24,2504.955,6569,True
2024-09-06 13:40:00+00:00,2504.98,2510.63,2504.065,2508.095,5952,True
2024-09-06 13:50:00+00:00,2508.12,2511.185,2507.155,2509.415,4590,True
2024-09-06 14:00:00+00:00,2509.385,2509.85,2502.525,2505.85,5029,True
2024-09-06 14:10:00+00:00,2505.91,2510.23,2505.755,2509.55,5825,True
2024-09-06 14:20:00+00:00,2509.555,2510.115,2504.045,2505.285,4929,True
2024-09-06 14:30:00+00:00,2505.295,2510.13,2500.515,2510.13,5848,True
2024-09-06 14:40:00+00:00,2510.425,2515.71,2510.045,2512.47,5606,True
2024-09-06 14:50:00+00:00,2512.49,2513.47,2505.81,2506.785,5091,True
2024-09-06 15:00:00+00:00,2506.79,2518.57,2505.91,2508.015,7589,True
2024-09-06 15:10:00+00:00,2508.16,2517.575,2507.815,2513.61,5926,True
2024-09-06 15:20:00+00:00,2513.65,2518.22,2511.89,2515.405,5221,True
2024-09-06 15:30:00+00:00,2515.425,2515.995,2509.665,2509.89,4564,True
2024-09-06 15:40:00+00:00,2509.965,2511.275,2507.535,2508.22,3290,True
2024-09-06 15:50:00+00:00,2508.13,2508.98,2503.665,2505.47,3944,True
2024-09-06 16:00:00+00:00,2505.43,2505.84,2495.688,2499.845,4447,True
2024-09-06 16:10:00+00:00,2499.78,2500.165,2493.095,2493.715,3604,True
2024-09-06 16:20:00+00:00,2493.615,2495.0,2489.475,2494.335,4253,True
2024-09-06 16:30:00+00:00,2494.255,2495.235,2491.285,2492.675,3123,True
2024-09-06 16:40:00+00:00,2492.6,2492.91,2485.19,2487.065,4383,True
2024-09-06 16:50:00+00:00,2487.135,2489.385,2485.885,2489.11,2977,True
2024-09-06 17:00:00+00:00,2489.105,2489.805,2486.015,2489.355,2457,True
2024-09-06 17:10:00+00:00,2489.3,2492.235,2489.3,2490.63,2076,True
2024-09-06 17:20:00+00:00,2490.625,2496.38,2490.625,2495.195,2427,True
2024-09-06 17:30:00+00:00,2495.155,2497.08,2492.34,2493.435,1884,True
2024-09-06 17:40:00+00:00,2493.395,2494.975,2491.655,2494.175,2298,True
2024-09-06 17:50:00+00:00,2494.165,2496.815,2493.225,2495.605,2150,True
2024-09-06 18:00:00+00:00,2495.78,2496.325,2492.095,2494.26,1507,True
2024-09-06 18:10:00+00:00,2494.075,2497.0,2494.005,2494.785,1440,True
2024-09-06 18:20:00+00:00,2494.77,2496.305,2493.355,2496.0,1619,True
2024-09-06 18:30:00+00:00,2496.195,2496.385,2493.17,2494.045,821,True
2024-09-06 18:40:00+00:00,2494.03,2494.99,2493.275,2494.19,844,True
2024-09-06 18:50:00+00:00,2494.2,2495.285,2493.295,2494.75,976,True
2024-09-06 19:00:00+00:00,2494.755,2495.255,2490.765,2492.815,2122,True
2024-09-06 19:10:00+00:00,2492.785,2494.805,2492.495,2494.335,1718,True
2024-09-06 19:20:00+00:00,2494.31,2495.36,2493.45,2494.605,1236,True
2024-09-06 19:30:00+00:00,2494.6,2496.38,2493.49,2494.37,1078,True
2024-09-06 19:40:00+00:00,2494.435,2496.92,2493.9,2496.73,1204,True
2024-09-06 19:50:00+00:00,2496.74,2496.95,2495.495,2495.985,1924,True
2024-09-06 20:00:00+00:00,2495.965,2496.335,2495.15,2495.43,758,True
2024-09-06 20:10:00+00:00,2495.365,2496.29,2494.81,2495.78,289,True
2024-09-06 20:20:00+00:00,2495.875,2496.0,2495.275,2495.51,379,True
2024-09-06 20:30:00+00:00,2495.405,2496.67,2495.305,2496.6,524,True
2024-09-06 20:40:00+00:00,2496.62,2497.175,2495.995,2496.995,483,True
2024-09-06 20:50:00+00:00,2496.88,2497.915,2496.79,2497.565,686,True
