time,o,h,l,c,volume,complete
2024-09-13 00:00:00+00:00,2558.57,2559.05,2558.095,2558.13,159,True
2024-09-13 00:01:00+00:00,2558.11,2558.11,2557.725,2557.99,67,True
2024-09-13 00:02:00+00:00,2557.985,2558.16,2557.295,2557.53,84,True
2024-09-13 00:03:00+00:00,2557.525,2557.54,2557.375,2557.395,91,True
2024-09-13 00:04:00+00:00,2557.39,2557.39,2556.98,2557.05,108,True
2024-09-13 00:05:00+00:00,2557.03,2557.85,2556.85,2557.85,71,True
2024-09-13 00:06:00+00:00,2557.825,2558.1,2557.74,2558.055,42,True
2024-09-13 00:07:00+00:00,2558.095,2558.095,2557.75,2557.87,89,True
2024-09-13 00:08:00+00:00,2557.875,2557.88,2557.625,2557.88,83,True
2024-09-13 00:09:00+00:00,2557.86,2557.88,2557.55,2557.6,120,True
2024-09-13 00:10:00+00:00,2557.595,2558.785,2557.555,2558.735,111,True
2024-09-13 00:11:00+00:00,2558.73,2558.955,2558.55,2558.84,132,True
2024-09-13 00:12:00+00:00,2558.835,2559.175,2558.78,2559.015,98,True
2024-09-13 00:13:00+00:00,2559.02,2559.155,2558.715,2558.735,96,True
2024-09-13 00:14:00+00:00,2558.73,2558.925,2558.54,2558.545,83,True
2024-09-13 00:15:00+00:00,2558.55,2558.955,2558.535,2558.55,163,True
2024-09-13 00:16:00+00:00,2558.54,2558.76,2558.5,2558.68,152,True
2024-09-13 00:17:00+00:00,2558.675,2558.8,2558.6,2558.625,108,True
2024-09-13 00:18:00+00:00,2558.635,2558.965,2558.625,2558.965,64,True
2024-09-13 00:19:00+00:00,2558.975,2559.2,2558.9,2559.1,138,True
2024-09-13 00:20:00+00:00,2559.005,2559.295,2558.955,2559.08,153,True
2024-09-13 00:21:00+00:00,2559.075,2559.325,2558.995,2559.085,147,True
2024-09-13 00:22:00+00:00,2559.08,2559.125,2558.835,2558.835,143,True
2024-09-13 00:23:00+00:00,2558.825,2558.85,2558.555,2558.63,166,True
2024-09-13 00:24:00+00:00,2558.665,2558.87,2558.57,2558.725,139,True
2024-09-13 00:25:00+00:00,2558.72,2558.835,2558.545,2558.62,126,True
2024-09-13 00:26:00+00:00,2558.615,2558.715,2558.395,2558.49,126,True
2024-09-13 00:27:00+00:00,2558.485,2558.87,2558.485,2558.805,116,True
2024-09-13 00:28:00+00:00,2558.8,2559.075,2558.79,2558.995,82,True
2024-09-13 00:29:00+00:00,2559.0,2559.23,2558.595,2559.045,93,True
2024-09-13 00:30:00+00:00,2559.015,2559.705,2559.015,2559.615,105,True
2024-09-13 00:31:00+00:00,2559.59,2559.745,2559.335,2559.34,80,True
2024-09-13 00:32:00+00:00,2559.35,2559.95,2559.34,2559.825,76,True
2024-09-13 00:33:00+00:00,2559.82,2559.925,2559.545,2559.685,164,True
2024-09-13 00:34:00+00:00,2559.65,2559.74,2559.415,2559.74,101,True
2024-09-13 00:35:00+00:00,2559.755,2559.915,2559.49,2559.56,99,True
2024-09-13 00:36:00+00:00,2559.535,2559.605,2559.35,2559.375,78,True
2024-09-13 00:37:00+00:00,2559.395,2559.57,2559.355,2559.52,57,True
2024-09-13 00:38:00+00:00,2559.5,2559.515,2559.21,2559.295,71,True
2024-09-13 00:39:00+00:00,2559.28,2559.725,2559.265,2559.715,83,True
2024-09-13 00:40:00+00:00,2559.75,2559.9,2559.68,2559.9,98,True
2024-09-13 00:41:00+00:00,2559.905,2559.905,2559.455,2559.75,58,True
2024-09-13 00:42:00+00:00,2559.78,2560.725,2559.64,2560.715,99,True
2024-09-13 00:43:00+00:00,2560.71,2562.765,2560.71,2562.265,228,True
2024-09-13 00:44:00+00:00,2562.24,2562.24,2560.69,2560.775,284,True
2024-09-13 00:45:00+00:00,2560.8,2560.865,2559.815,2559.815,248,True
2024-09-13 00:46:00+00:00,2559.735,2560.25,2559.605,2560.035,271,True
2024-09-13 00:47:00+00:00,2560.03,2560.04,2559.615,2559.795,188,True
2024-09-13 00:48:00+00:00,2559.785,2559.885,2559.24,2559.44,182,True
2024-09-13 00:49:00+00:00,2559.445,2559.505,2558.6,2558.705,168,True
2024-09-13 00:50:00+00:00,2558.73,2559.145,2558.585,2559.05,195,True
2024-09-13 00:51:00+00:00,2559.09,2559.14,2558.21,2558.52,191,True
2024-09-13 00:52:00+00:00,2558.475,2558.895,2558.295,2558.435,175,True
2024-09-13 00:53:00+00:00,2558.435,2558.69,2558.38,2558.485,125,True
2024-09-13 00:54:00+00:00,2558.465,2558.495,2558.08,2558.395,141,True
2024-09-13 00:55:00+00:00,2558.385,2559.285,2558.35,2559.285,152,True
2024-09-13 00:56:00+00:00,2559.29,2560.275,2559.205,2560.275,90,True
2024-09-13 00:57:00+00:00,2560.23,2560.46,2560.03,2560.155,111,True
2024-09-13 00:58:00+00:00,2560.18,2560.625,2560.18,2560.595,112,True
2024-09-13 00:59:00+00:00,2560.56,2561.77,2560.54,2561.66,245,True
2024-09-13 01:00:00+00:00,2561.665,2562.565,2561.53,2561.865,445,True
2024-09-13 01:01:00+00:00,2561.935,2564.205,2561.755,2563.655,400,True
2024-09-13 01:02:00+00:00,2563.69,2563.955,2563.09,2563.56,379,True
2024-09-13 01:03:00+00:00,2563.44,2563.97,2563.265,2563.635,371,True
2024-09-13 01:04:00+00:00,2563.64,2563.95,2563.225,2563.67,394,True
2024-09-13 01:05:00+00:00,2563.68,2564.055,2563.07,2563.41,305,True
2024-09-13 01:06:00+00:00,2563.425,2565.25,2563.425,2565.245,461,True
2024-09-13 01:07:00+00:00,2565.25,2565.515,2564.41,2565.32,422,True
2024-09-13 01:08:00+00:00,2565.31,2565.63,2564.84,2565.38,374,True
2024-09-13 01:09:00+00:00,2565.36,2567.16,2565.335,2567.11,338,True
2024-09-13 01:10:00+00:00,2567.105,2568.135,2566.825,2567.235,451,True
2024-09-13 01:11:00+00:00,2567.26,2567.26,2565.73,2565.82,422,True
2024-09-13 01:12:00+00:00,2565.855,2565.925,2564.1,2564.13,363,True
2024-09-13 01:13:00+00:00,2564.11,2564.825,2563.985,2564.21,332,True
2024-09-13 01:14:00+00:00,2564.31,2564.31,2562.19,2562.285,301,True
2024-09-13 01:15:00+00:00,2562.29,2562.425,2561.52,2561.94,387,True
2024-09-13 01:16:00+00:00,2561.945,2562.535,2561.33,2561.495,379,True
2024-09-13 01:17:00+00:00,2561.47,2562.14,2561.065,2561.165,338,True
2024-09-13 01:18:00+00:00,2561.205,2561.375,2560.82,2561.29,271,True
2024-09-13 01:19:00+00:00,2561.275,2562.08,2560.8,2561.8,282,True
2024-09-13 01:20:00+00:00,2561.745,2562.08,2561.39,2562.07,209,True
2024-09-13 01:21:00+00:00,2562.08,2562.495,2561.68,2562.36,206,True
2024-09-13 01:22:00+00:00,2562.23,2562.67,2561.46,2561.49,246,True
2024-09-13 01:23:00+00:00,2561.475,2561.835,2560.8,2560.835,217,True
2024-09-13 01:24:00+00:00,2560.815,2561.355,2560.495,2560.545,199,True
2024-09-13 01:25:00+00:00,2560.54,2561.84,2560.425,2561.715,211,True
2024-09-13 01:26:00+00:00,2561.7,2561.775,2561.17,2561.675,172,True
2024-09-13 01:27:00+00:00,2561.67,2562.165,2561.42,2561.985,159,True
2024-09-13 01:28:00+00:00,2561.98,2562.215,2561.78,2562.005,186,True
2024-09-13 01:29:00+00:00,2562.05,2562.52,2561.78,2562.49,203,True
2024-09-13 01:30:00+00:00,2562.455,2562.89,2562.275,2562.88,283,True
2024-09-13 01:31:00+00:00,2562.885,2563.715,2562.88,2563.2,259,True
2024-09-13 01:32:00+00:00,2563.26,2563.53,2562.26,2562.475,224,True
2024-09-13 01:33:00+00:00,2562.33,2562.57,2561.915,2562.315,251,True
2024-09-13 01:34:00+00:00,2562.245,2563.77,2562.245,2563.75,278,True
2024-09-13 01:35:00+00:00,2563.755,2564.79,2563.535,2564.525,297,True
2024-09-13 01:36:00+00:00,2564.515,2564.875,2563.87,2563.995,257,True
2024-09-13 01:37:00+00:00,2564.0,2564.085,2563.16,2563.975,199,True
2024-09-13 01:38:00+00:00,2563.8,2564.665,2563.665,2564.585,169,True
2024-09-13 01:39:00+00:00,2564.595,2564.88,2563.785,2563.845,277,True
2024-09-13 01:40:00+00:00,2563.77,2564.52,2563.69,2564.01,258,True
2024-09-13 01:41:00+00:00,2564.005,2564.005,2563.185,2563.445,285,True
2024-09-13 01:42:00+00:00,2563.4,2563.43,2562.195,2562.195,351,True
2024-09-13 01:43:00+00:00,2562.185,2562.385,2561.445,2561.495,302,True
2024-09-13 01:44:00+00:00,2561.61,2562.505,2561.6,2561.785,126,True
2024-09-13 01:45:00+00:00,2561.88,2562.055,2561.07,2561.075,165,True
2024-09-13 01:46:00+00:00,2561.07,2561.07,2560.59,2560.84,270,True
2024-09-13 01:47:00+00:00,2560.855,2561.14,2560.6,2560.605,311,True
2024-09-13 01:48:00+00:00,2560.615,2561.145,2560.035,2561.105,266,True
2024-09-13 01:49:00+00:00,2561.11,2561.415,2560.94,2561.28,149,True
2024-09-13 01:50:00+00:00,2561.265,2562.275,2561.14,2561.925,200,True
2024-09-13 01:51:00+00:00,2561.905,2562.0,2561.545,2561.545,249,True
2024-09-13 01:52:00+00:00,2561.615,2562.185,2561.45,2562.11,204,True
2024-09-13 01:53:00+00:00,2562.105,2562.465,2562.005,2562.345,177,True
2024-09-13 01:54:00+00:00,2562.35,2563.32,2562.35,2563.04,196,True
2024-09-13 01:55:00+00:00,2563.01,2563.34,2562.625,2562.7,205,True
2024-09-13 01:56:00+00:00,2562.675,2562.835,2562.385,2562.795,233,True
2024-09-13 01:57:00+00:00,2562.79,2563.24,2562.635,2562.845,164,True
2024-09-13 01:58:00+00:00,2562.825,2563.23,2562.725,2563.04,133,True
2024-09-13 01:59:00+00:00,2563.025,2563.335,2562.94,2563.32,184,True
2024-09-13 02:00:00+00:00,2563.33,2563.48,2562.225,2562.235,140,True
2024-09-13 02:01:00+00:00,2562.135,2562.135,2561.64,2561.835,126,True
2024-09-13 02:02:00+00:00,2561.845,2562.43,2561.83,2562.135,138,True
2024-09-13 02:03:00+00:00,2562.155,2562.81,2562.05,2562.635,79,True
2024-09-13 02:04:00+00:00,2562.68,2562.85,2562.435,2562.85,129,True
2024-09-13 02:05:00+00:00,2562.945,2563.1,2562.435,2562.545,117,True
2024-09-13 02:06:00+00:00,2562.535,2563.135,2562.235,2563.035,81,True
2024-09-13 02:07:00+00:00,2563.16,2563.535,2563.015,2563.395,221,True
2024-09-13 02:08:00+00:00,2563.435,2563.535,2563.35,2563.36,113,True
2024-09-13 02:09:00+00:00,2563.435,2563.47,2562.72,2562.85,145,True
2024-09-13 02:10:00+00:00,2562.87,2563.315,2562.8,2563.075,171,True
2024-09-13 02:11:00+00:00,2563.045,2563.33,2562.825,2562.885,145,True
2024-09-13 02:12:00+00:00,2562.88,2563.445,2562.535,2562.645,250,True
2024-09-13 02:13:00+00:00,2562.635,2563.115,2562.575,2563.11,148,True
2024-09-13 02:14:00+00:00,2563.12,2563.955,2563.12,2563.495,175,True
2024-09-13 02:15:00+00:00,2563.52,2563.785,2563.145,2563.645,96,True
