time,o,h,l,c,volume,complete
2024-09-05 00:00:00+00:00,2495.98,2496.015,2495.77,2495.9,160,True
2024-09-05 00:01:00+00:00,2495.95,2495.985,2495.575,2495.7,68,True
2024-09-05 00:02:00+00:00,2495.705,2495.875,2495.59,2495.71,106,True
2024-09-05 00:03:00+00:00,2495.805,2496.12,2495.805,2496.085,102,True
2024-09-05 00:04:00+00:00,2496.08,2496.585,2496.08,2496.575,114,True
2024-09-05 00:05:00+00:00,2496.52,2496.61,2496.195,2496.215,94,True
2024-09-05 00:06:00+00:00,2496.24,2496.38,2495.45,2495.45,109,True
2024-09-05 00:07:00+00:00,2495.455,2495.565,2495.44,2495.505,43,True
2024-09-05 00:08:00+00:00,2495.5,2495.665,2495.43,2495.655,92,True
2024-09-05 00:09:00+00:00,2495.66,2495.66,2495.45,2495.575,52,True
2024-09-05 00:10:00+00:00,2495.52,2495.52,2495.175,2495.285,67,True
2024-09-05 00:11:00+00:00,2495.275,2495.86,2495.275,2495.8,157,True
2024-09-05 00:12:00+00:00,2495.795,2495.81,2495.51,2495.71,125,True
2024-09-05 00:13:00+00:00,2495.675,2495.81,2495.57,2495.81,69,True
2024-09-05 00:14:00+00:00,2495.765,2495.835,2495.55,2495.835,70,True
2024-09-05 00:15:00+00:00,2495.83,2496.065,2495.755,2495.88,93,True
2024-09-05 00:16:00+00:00,2495.915,2496.05,2495.825,2495.825,76,True
2024-09-05 00:17:00+00:00,2495.84,2496.09,2495.835,2496.045,72,True
2024-09-05 00:18:00+00:00,2496.095,2496.1,2495.995,2496.02,40,True
2024-09-05 00:19:00+00:00,2496.015,2496.355,2495.875,2496.345,69,True
2024-09-05 00:20:00+00:00,2496.33,2496.345,2496.06,2496.1,56,True
2024-09-05 00:21:00+00:00,2496.06,2496.17,2495.825,2495.83,66,True
2024-09-05 00:22:00+00:00,2495.84,2496.15,2495.825,2496.005,124,True
2024-09-05 00:23:00+00:00,2496.035,2496.105,2495.885,2495.99,73,True
2024-09-05 00:24:00+00:00,2495.995,2496.1,2495.9,2496.02,52,True
2024-09-05 00:25:00+00:00,2496.01,2496.195,2495.95,2495.99,73,True
2024-09-05 00:26:00+00:00,2496.06,2496.3,2495.92,2495.985,90,True
2024-09-05 00:27:00+00:00,2495.99,2496.0,2495.705,2495.75,82,True
2024-09-05 00:28:00+00:00,2495.755,2495.755,2495.37,2495.455,106,True
2024-09-05 00:29:00+00:00,2495.46,2495.475,2494.835,2495.285,128,True
