time,o,h,l,c,volume,complete
2024-09-02 00:00:00+00:00,2503.14,2503.4,2502.915,2503.08,110,True
2024-09-02 00:01:00+00:00,2502.985,2503.285,2502.985,2503.285,89,True
2024-09-02 00:02:00+00:00,2503.275,2503.495,2503.22,2503.485,102,True
2024-09-02 00:03:00+00:00,2503.505,2503.7,2503.1,2503.1,94,True
2024-09-02 00:04:00+00:00,2503.065,2503.065,2502.665,2503.03,67,True
2024-09-02 00:05:00+00:00,2503.035,2503.04,2502.655,2502.655,56,True
2024-09-02 00:06:00+00:00,2502.65,2502.825,2502.535,2502.745,44,True
2024-09-02 00:07:00+00:00,2502.76,2502.85,2502.555,2502.65,28,True
2024-09-02 00:08:00+00:00,2502.635,2502.73,2502.56,2502.72,41,True
2024-09-02 00:09:00+00:00,2502.71,2502.835,2502.555,2502.835,64,True
2024-09-02 00:10:00+00:00,2502.84,2502.965,2502.74,2502.965,34,True
2024-09-02 00:11:00+00:00,2502.97,2503.1,2502.965,2502.975,34,True
2024-09-02 00:12:00+00:00,2502.98,2503.06,2502.85,2502.86,22,True
2024-09-02 00:13:00+00:00,2502.865,2503.155,2502.865,2503.125,42,True
2024-09-02 00:14:00+00:00,2503.16,2503.165,2503.0,2503.16,50,True
2024-09-02 00:15:00+00:00,2503.085,2503.25,2503.025,2503.025,58,True
2024-09-02 00:16:00+00:00,2503.005,2503.005,2502.59,2502.595,20,True
2024-09-02 00:17:00+00:00,2502.645,2503.43,2502.615,2502.925,54,True
2024-09-02 00:18:00+00:00,2502.915,2502.925,2502.73,2502.755,30,True
2024-09-02 00:19:00+00:00,2502.75,2502.81,2502.665,2502.795,35,True
2024-09-02 00:20:00+00:00,2502.8,2503.265,2502.72,2502.995,44,True
2024-09-02 00:21:00+00:00,2503.0,2503.155,2502.895,2503.085,56,True
2024-09-02 00:22:00+00:00,2503.155,2503.18,2503.01,2503.015,19,True
2024-09-02 00:23:00+00:00,2503.02,2503.125,2502.985,2503.1,33,True
2024-09-02 00:24:00+00:00,2503.07,2503.255,2503.07,2503.13,50,True
2024-09-02 00:25:00+00:00,2503.115,2503.245,2503.08,2503.205,50,True
2024-09-02 00:26:00+00:00,2503.17,2503.345,2502.955,2503.015,38,True
2024-09-02 00:27:00+00:00,2502.99,2503.1,2502.75,2503.08,50,True
2024-09-02 00:28:00+00:00,2503.075,2503.19,2502.745,2503.18,47,True
2024-09-02 00:29:00+00:00,2503.135,2503.135,2502.755,2502.91,66,True
2024-09-02 00:30:00+00:00,2502.965,2503.525,2502.88,2503.18,88,True
2024-09-02 00:31:00+00:00,2503.175,2503.5,2503.155,2503.375,87,True
2024-09-02 00:32:00+00:00,2503.295,2503.46,2503.275,2503.435,64,True
2024-09-02 00:33:00+00:00,2503.43,2503.655,2503.36,2503.65,55,True
2024-09-02 00:34:00+00:00,2503.645,2503.79,2503.56,2503.595,40,True
2024-09-02 00:35:00+00:00,2503.68,2503.845,2503.54,2503.845,51,True
2024-09-02 00:36:00+00:00,2503.86,2503.865,2503.695,2503.77,60,True
2024-09-02 00:37:00+00:00,2503.74,2503.745,2503.54,2503.645,32,True
2024-09-02 00:38:00+00:00,2503.63,2503.77,2503.565,2503.76,42,True
2024-09-02 00:39:00+00:00,2503.78,2503.87,2503.76,2503.87,15,True
2024-09-02 00:40:00+00:00,2503.845,2504.16,2503.835,2504.07,19,True
2024-09-02 00:41:00+00:00,2504.05,2504.51,2503.98,2504.05,51,True
2024-09-02 00:42:00+00:00,2504.025,2504.345,2503.99,2504.345,75,True
2024-09-02 00:43:00+00:00,2504.335,2504.915,2504.335,2504.44,79,True
2024-09-02 00:44:00+00:00,2504.42,2505.01,2504.375,2504.995,42,True
2024-09-02 00:45:00+00:00,2505.0,2505.0,2504.625,2504.76,54,True
2024-09-02 00:46:00+00:00,2504.755,2504.795,2504.515,2504.7,56,True
2024-09-02 00:47:00+00:00,2504.705,2504.815,2504.61,2504.615,81,True
2024-09-02 00:48:00+00:00,2504.65,2504.65,2504.24,2504.27,97,True
2024-09-02 00:49:00+00:00,2504.26,2504.525,2503.905,2503.995,89,True
2024-09-02 00:50:00+00:00,2504.03,2504.03,2503.68,2503.95,66,True
2024-09-02 00:51:00+00:00,2503.955,2504.325,2503.955,2504.12,86,True
2024-09-02 00:52:00+00:00,2504.09,2504.115,2503.945,2504.045,70,True
2024-09-02 00:53:00+00:00,2504.05,2504.23,2503.81,2503.815,65,True
2024-09-02 00:54:00+00:00,2503.83,2503.88,2503.105,2503.31,134,True
2024-09-02 00:55:00+00:00,2503.31,2503.505,2503.22,2503.335,136,True
2024-09-02 00:56:00+00:00,2503.325,2503.33,2502.77,2502.87,107,True
2024-09-02 00:57:00+00:00,2502.875,2502.875,2501.445,2501.46,168,True
2024-09-02 00:58:00+00:00,2501.47,2501.775,2501.4,2501.555,153,True
2024-09-02 00:59:00+00:00,2501.535,2501.565,2501.23,2501.56,159,True
2024-09-02 01:00:00+00:00,2501.565,2501.58,2499.225,2500.96,393,True
2024-09-02 01:01:00+00:00,2500.955,2501.95,2500.9,2501.555,245,True
2024-09-02 01:02:00+00:00,2501.615,2502.53,2501.615,2501.99,264,True
2024-09-02 01:03:00+00:00,2502.005,2502.295,2501.48,2502.17,169,True
2024-09-02 01:04:00+00:00,2502.165,2502.975,2501.795,2502.945,232,True
2024-09-02 01:05:00+00:00,2503.025,2503.16,2502.525,2502.64,213,True
2024-09-02 01:06:00+00:00,2502.645,2503.57,2502.59,2503.565,195,True
2024-09-02 01:07:00+00:00,2503.56,2503.95,2502.97,2503.95,160,True
2024-09-02 01:08:00+00:00,2504.025,2504.58,2504.015,2504.1,195,True
2024-09-02 01:09:00+00:00,2504.145,2504.255,2503.305,2503.495,179,True
2024-09-02 01:10:00+00:00,2503.505,2503.995,2503.505,2503.855,141,True
2024-09-02 01:11:00+00:00,2503.85,2504.06,2503.575,2504.05,114,True
2024-09-02 01:12:00+00:00,2503.905,2504.73,2503.895,2504.11,222,True
2024-09-02 01:13:00+00:00,2504.08,2504.08,2503.03,2503.035,142,True
2024-09-02 01:14:00+00:00,2503.04,2503.08,2501.94,2501.95,180,True
2024-09-02 01:15:00+00:00,2501.935,2503.1,2501.84,2502.555,248,True
2024-09-02 01:16:00+00:00,2502.495,2502.95,2502.375,2502.845,120,True
2024-09-02 01:17:00+00:00,2502.85,2502.95,2502.455,2502.855,133,True
2024-09-02 01:18:00+00:00,2502.78,2503.03,2502.495,2502.61,163,True
2024-09-02 01:19:00+00:00,2502.605,2502.845,2502.4,2502.755,178,True
2024-09-02 01:20:00+00:00,2502.615,2503.245,2502.575,2503.15,177,True
2024-09-02 01:21:00+00:00,2503.125,2503.78,2503.125,2503.26,181,True
2024-09-02 01:22:00+00:00,2503.265,2503.515,2503.04,2503.32,193,True
2024-09-02 01:23:00+00:00,2503.29,2503.655,2503.055,2503.545,171,True
2024-09-02 01:24:00+00:00,2503.55,2504.135,2503.375,2503.82,161,True
2024-09-02 01:25:00+00:00,2503.815,2504.225,2503.32,2503.54,177,True
2024-09-02 01:26:00+00:00,2503.53,2503.73,2503.405,2503.555,144,True
2024-09-02 01:27:00+00:00,2503.625,2504.12,2503.49,2504.06,164,True
2024-09-02 01:28:00+00:00,2504.065,2504.085,2503.46,2503.495,121,True
2024-09-02 01:29:00+00:00,2503.51,2503.635,2503.025,2503.17,130,True
2024-09-02 01:30:00+00:00,2503.21,2503.49,2502.95,2503.335,258,True
2024-09-02 01:31:00+00:00,2503.37,2504.07,2503.005,2504.065,138,True
2024-09-02 01:32:00+00:00,2504.07,2504.13,2503.45,2503.75,197,True
2024-09-02 01:33:00+00:00,2503.755,2504.555,2503.71,2504.015,181,True
2024-09-02 01:34:00+00:00,2503.92,2504.405,2503.68,2504.31,207,True
2024-09-02 01:35:00+00:00,2504.215,2504.215,2503.81,2504.2,120,True
2024-09-02 01:36:00+00:00,2504.185,2504.495,2503.855,2503.855,105,True
2024-09-02 01:37:00+00:00,2503.845,2504.025,2502.82,2502.83,132,True
2024-09-02 01:38:00+00:00,2502.76,2502.825,2501.68,2501.86,174,True
2024-09-02 01:39:00+00:00,2501.84,2502.185,2501.67,2501.79,98,True
2024-09-02 01:40:00+00:00,2501.785,2501.785,2500.97,2501.195,102,True
2024-09-02 01:41:00+00:00,2501.19,2501.555,2500.85,2500.85,130,True
2024-09-02 01:42:00+00:00,2500.855,2500.95,2499.54,2500.24,238,True
2024-09-02 01:43:00+00:00,2500.25,2500.27,2498.04,2498.055,224,True
2024-09-02 01:44:00+00:00,2498.095,2498.295,2497.095,2497.76,270,True
2024-09-02 01:45:00+00:00,2497.735,2498.915,2497.615,2498.12,148,True
2024-09-02 01:46:00+00:00,2498.115,2498.79,2497.715,2498.78,114,True
2024-09-02 01:47:00+00:00,2499.04,2499.15,2497.965,2498.075,203,True
2024-09-02 01:48:00+00:00,2497.735,2498.445,2497.46,2497.465,226,True
2024-09-02 01:49:00+00:00,2497.36,2497.49,2496.695,2497.28,354,True
2024-09-02 01:50:00+00:00,2497.285,2497.34,2496.72,2496.735,218,True
2024-09-02 01:51:00+00:00,2496.76,2497.79,2496.705,2497.79,244,True
2024-09-02 01:52:00+00:00,2497.83,2498.37,2497.575,2498.365,218,True
2024-09-02 01:53:00+00:00,2498.355,2498.455,2497.91,2498.17,148,True
2024-09-02 01:54:00+00:00,2498.155,2498.64,2497.455,2498.42,208,True
2024-09-02 01:55:00+00:00,2498.365,2498.405,2497.465,2497.725,233,True
2024-09-02 01:56:00+00:00,2497.72,2498.605,2497.47,2498.52,178,True
2024-09-02 01:57:00+00:00,2498.59,2498.67,2498.0,2498.2,129,True
2024-09-02 01:58:00+00:00,2498.205,2498.49,2497.845,2497.865,116,True
2024-09-02 01:59:00+00:00,2497.855,2498.055,2497.315,2498.055,161,True
2024-09-02 02:00:00+00:00,2498.065,2498.355,2497.06,2497.305,282,True
2024-09-02 02:01:00+00:00,2497.34,2497.725,2496.445,2496.515,275,True
2024-09-02 02:02:00+00:00,2496.485,2497.485,2496.215,2497.485,270,True
