time,o,h,l,c,volume,complete
2024-09-10 00:00:00+00:00,2506.935,2507.605,2506.91,2507.385,149,True
2024-09-10 00:01:00+00:00,2507.365,2507.365,2506.58,2506.76,124,True
2024-09-10 00:02:00+00:00,2506.75,2506.885,2506.5,2506.78,69,True
2024-09-10 00:03:00+00:00,2506.785,2507.4,2506.785,2507.01,136,True
2024-09-10 00:04:00+00:00,2507.025,2507.415,2507.005,2507.23,94,True
2024-09-10 00:05:00+00:00,2507.22,2507.255,2506.535,2506.57,94,True
2024-09-10 00:06:00+00:00,2506.595,2506.955,2506.35,2506.95,125,True
2024-09-10 00:07:00+00:00,2506.93,2507.185,2506.82,2507.04,115,True
2024-09-10 00:08:00+00:00,2507.06,2507.095,2506.62,2506.86,102,True
2024-09-10 00:09:00+00:00,2506.905,2506.92,2506.645,2506.735,74,True
2024-09-10 00:10:00+00:00,2506.73,2506.735,2506.34,2506.585,109,True
2024-09-10 00:11:00+00:00,2506.595,2506.725,2506.205,2506.255,105,True
2024-09-10 00:12:00+00:00,2506.25,2506.255,2506.04,2506.155,62,True
2024-09-10 00:13:00+00:00,2506.2,2506.36,2506.045,2506.245,84,True
2024-09-10 00:14:00+00:00,2506.26,2506.67,2506.2,2506.46,147,True
2024-09-10 00:15:00+00:00,2506.455,2506.83,2506.375,2506.82,205,True
2024-09-10 00:16:00+00:00,2506.81,2506.845,2506.645,2506.71,138,True
2024-09-10 00:17:00+00:00,2506.685,2506.835,2506.605,2506.69,135,True
2024-09-10 00:18:00+00:00,2506.67,2506.67,2506.465,2506.525,155,True
2024-09-10 00:19:00+00:00,2506.52,2506.57,2506.215,2506.34,130,True
2024-09-10 00:20:00+00:00,2506.335,2506.335,2505.895,2506.22,140,True
2024-09-10 00:21:00+00:00,2506.225,2506.305,2506.01,2506.03,158,True
2024-09-10 00:22:00+00:00,2506.065,2506.33,2505.925,2506.305,153,True
2024-09-10 00:23:00+00:00,2506.315,2506.38,2505.6,2505.725,163,True
2024-09-10 00:24:00+00:00,2505.72,2505.745,2505.32,2505.425,162,True
2024-09-10 00:25:00+00:00,2505.405,2505.535,2505.345,2505.445,128,True
2024-09-10 00:26:00+00:00,2505.44,2505.535,2505.035,2505.115,153,True
2024-09-10 00:27:00+00:00,2505.105,2505.22,2504.965,2505.205,86,True
2024-09-10 00:28:00+00:00,2505.16,2505.215,2504.98,2505.07,71,True
2024-09-10 00:29:00+00:00,2505.075,2505.185,2504.865,2505.165,130,True
2024-09-10 00:30:00+00:00,2505.195,2505.21,2504.87,2505.2,153,True
2024-09-10 00:31:00+00:00,2505.19,2505.47,2505.185,2505.39,126,True
2024-09-10 00:32:00+00:00,2505.39,2505.48,2505.025,2505.05,90,True
2024-09-10 00:33:00+00:00,2505.045,2505.27,2504.97,2505.245,61,True
2024-09-10 00:34:00+00:00,2505.23,2505.71,2505.18,2505.675,134,True
2024-09-10 00:35:00+00:00,2505.68,2505.82,2505.595,2505.7,83,True
2024-09-10 00:36:00+00:00,2505.675,2505.675,2505.515,2505.615,54,True
2024-09-10 00:37:00+00:00,2505.625,2505.91,2505.57,2505.775,87,True
2024-09-10 00:38:00+00:00,2505.78,2506.165,2505.745,2506.025,86,True
2024-09-10 00:39:00+00:00,2506.03,2506.04,2505.77,2505.89,75,True
2024-09-10 00:40:00+00:00,2505.93,2505.995,2505.755,2505.83,40,True
2024-09-10 00:41:00+00:00,2505.75,2505.9,2505.725,2505.9,33,True
2024-09-10 00:42:00+00:00,2505.895,2506.2,2505.895,2506.105,34,True
2024-09-10 00:43:00+00:00,2506.18,2506.43,2506.105,2506.31,32,True
2024-09-10 00:44:00+00:00,2506.32,2506.385,2506.035,2506.315,54,True
2024-09-10 00:45:00+00:00,2506.255,2506.315,2505.805,2505.81,51,True
2024-09-10 00:46:00+00:00,2505.72,2505.955,2505.68,2505.895,51,True
2024-09-10 00:47:00+00:00,2505.905,2505.905,2505.17,2505.305,66,True
2024-09-10 00:48:00+00:00,2505.3,2505.38,2505.275,2505.305,45,True
2024-09-10 00:49:00+00:00,2505.31,2505.67,2505.175,2505.43,98,True
2024-09-10 00:50:00+00:00,2505.365,2505.41,2505.28,2505.29,44,True
2024-09-10 00:51:00+00:00,2505.17,2505.285,2505.025,2505.135,95,True
2024-09-10 00:52:00+00:00,2505.155,2505.175,2504.93,2505.025,62,True
2024-09-10 00:53:00+00:00,2505.035,2505.51,2505.025,2505.51,89,True
2024-09-10 00:54:00+00:00,2505.5,2505.76,2505.29,2505.39,218,True
2024-09-10 00:55:00+00:00,2505.37,2505.66,2505.32,2505.575,192,True
2024-09-10 00:56:00+00:00,2505.54,2505.615,2505.335,2505.49,130,True
2024-09-10 00:57:00+00:00,2505.44,2505.655,2505.36,2505.555,136,True
2024-09-10 00:58:00+00:00,2505.55,2505.635,2505.43,2505.5,127,True
2024-09-10 00:59:00+00:00,2505.33,2505.465,2505.145,2505.44,143,True
2024-09-10 01:00:00+00:00,2505.445,2505.545,2504.58,2505.075,412,True
2024-09-10 01:01:00+00:00,2505.175,2505.43,2504.82,2505.05,152,True
2024-09-10 01:02:00+00:00,2504.965,2505.725,2504.925,2505.505,244,True
2024-09-10 01:03:00+00:00,2505.675,2505.935,2505.44,2505.615,213,True
2024-09-10 01:04:00+00:00,2505.535,2506.13,2505.26,2506.06,247,True
2024-09-10 01:05:00+00:00,2506.03,2506.34,2505.46,2505.525,228,True
2024-09-10 01:06:00+00:00,2505.52,2506.24,2505.285,2506.19,219,True
2024-09-10 01:07:00+00:00,2506.185,2506.8,2506.145,2506.245,320,True
2024-09-10 01:08:00+00:00,2506.26,2506.785,2506.21,2506.76,333,True
2024-09-10 01:09:00+00:00,2506.765,2506.85,2506.43,2506.72,354,True
2024-09-10 01:10:00+00:00,2506.725,2506.915,2506.165,2506.165,171,True
2024-09-10 01:11:00+00:00,2506.075,2506.19,2505.565,2505.995,189,True
2024-09-10 01:12:00+00:00,2506.0,2506.075,2505.28,2505.34,252,True
2024-09-10 01:13:00+00:00,2505.32,2505.475,2504.9,2505.33,233,True
2024-09-10 01:14:00+00:00,2505.345,2505.38,2505.0,2505.32,250,True
2024-09-10 01:15:00+00:00,2505.39,2506.015,2505.105,2505.855,369,True
2024-09-10 01:16:00+00:00,2505.79,2505.91,2505.2,2505.215,241,True
2024-09-10 01:17:00+00:00,2505.21,2505.285,2504.8,2505.015,265,True
2024-09-10 01:18:00+00:00,2505.005,2505.015,2504.48,2504.495,91,True
2024-09-10 01:19:00+00:00,2504.53,2504.815,2504.405,2504.69,165,True
2024-09-10 01:20:00+00:00,2504.695,2505.14,2504.505,2505.14,191,True
2024-09-10 01:21:00+00:00,2505.12,2505.315,2504.735,2504.805,154,True
2024-09-10 01:22:00+00:00,2504.81,2505.34,2504.805,2505.11,225,True
2024-09-10 01:23:00+00:00,2505.105,2505.57,2505.05,2505.07,153,True
2024-09-10 01:24:00+00:00,2505.01,2505.335,2504.88,2505.29,153,True
2024-09-10 01:25:00+00:00,2505.295,2505.665,2505.21,2505.47,204,True
2024-09-10 01:26:00+00:00,2505.475,2505.875,2505.29,2505.775,179,True
2024-09-10 01:27:00+00:00,2505.77,2505.79,2505.05,2505.225,145,True
2024-09-10 01:28:00+00:00,2505.23,2505.585,2505.06,2505.39,195,True
2024-09-10 01:29:00+00:00,2505.445,2505.58,2504.98,2505.235,160,True
2024-09-10 01:30:00+00:00,2505.22,2505.26,2504.12,2504.49,283,True
2024-09-10 01:31:00+00:00,2504.38,2504.385,2503.835,2504.35,286,True
2024-09-10 01:32:00+00:00,2504.345,2504.355,2503.995,2504.075,217,True
2024-09-10 01:33:00+00:00,2504.135,2504.325,2503.97,2504.21,208,True
2024-09-10 01:34:00+00:00,2504.215,2504.6,2504.13,2504.235,138,True
2024-09-10 01:35:00+00:00,2504.23,2504.325,2503.805,2504.095,147,True
2024-09-10 01:36:00+00:00,2504.1,2504.19,2503.71,2504.08,202,True
2024-09-10 01:37:00+00:00,2504.02,2504.305,2503.695,2504.2,200,True
2024-09-10 01:38:00+00:00,2504.26,2504.735,2504.145,2504.565,247,True
2024-09-10 01:39:00+00:00,2504.56,2504.84,2504.36,2504.715,179,True
2024-09-10 01:40:00+00:00,2504.7,2504.755,2504.47,2504.54,140,True
2024-09-10 01:41:00+00:00,2504.555,2504.76,2504.52,2504.555,128,True
2024-09-10 01:42:00+00:00,2504.56,2504.56,2503.95,2503.955,161,True
2024-09-10 01:43:00+00:00,2503.97,2504.375,2503.97,2504.255,191,True
2024-09-10 01:44:00+00:00,2504.265,2504.44,2503.995,2504.175,201,True
2024-09-10 01:45:00+00:00,2504.15,2504.205,2503.64,2504.185,182,True
2024-09-10 01:46:00+00:00,2504.175,2504.245,2503.79,2503.905,154,True
