time,o,h,l,c,volume,complete
2024-09-24 00:00:00+00:00,2626.425,2626.455,2625.12,2625.69,232,True
2024-09-24 00:01:00+00:00,2625.68,2626.05,2625.135,2625.155,162,True
2024-09-24 00:02:00+00:00,2625.165,2625.715,2624.745,2625.535,162,True
2024-09-24 00:03:00+00:00,2625.525,2625.62,2625.34,2625.515,72,True
2024-09-24 00:04:00+00:00,2625.385,2625.6,2625.06,2625.2,115,True
2024-09-24 00:05:00+00:00,2625.205,2625.58,2625.09,2625.535,144,True
2024-09-24 00:06:00+00:00,2625.51,2625.51,2625.17,2625.29,118,True
2024-09-24 00:07:00+00:00,2625.275,2625.71,2625.275,2625.56,87,True
2024-09-24 00:08:00+00:00,2625.535,2625.535,2625.085,2625.25,122,True
2024-09-24 00:09:00+00:00,2625.305,2625.775,2625.185,2625.385,122,True
2024-09-24 00:10:00+00:00,2625.42,2625.68,2625.375,2625.625,63,True
2024-09-24 00:11:00+00:00,2625.63,2625.865,2625.56,2625.585,86,True
2024-09-24 00:12:00+00:00,2625.595,2625.65,2625.435,2625.46,73,True
2024-09-24 00:13:00+00:00,2625.485,2625.855,2625.375,2625.835,74,True
2024-09-24 00:14:00+00:00,2625.84,2626.365,2625.84,2626.275,94,True
2024-09-24 00:15:00+00:00,2626.285,2626.64,2626.185,2626.275,94,True
2024-09-24 00:16:00+00:00,2626.27,2626.59,2626.27,2626.41,101,True
2024-09-24 00:17:00+00:00,2626.43,2626.55,2626.12,2626.28,65,True
2024-09-24 00:18:00+00:00,2626.275,2626.275,2625.91,2626.155,82,True
2024-09-24 00:19:00+00:00,2626.16,2626.235,2625.875,2625.88,50,True
2024-09-24 00:20:00+00:00,2625.875,2626.015,2625.775,2625.885,97,True
2024-09-24 00:21:00+00:00,2625.89,2625.94,2625.635,2625.7,57,True
2024-09-24 00:22:00+00:00,2625.68,2625.89,2625.585,2625.855,88,True
2024-09-24 00:23:00+00:00,2625.86,2626.065,2625.605,2625.695,127,True
2024-09-24 00:24:00+00:00,2625.69,2625.695,2625.495,2625.54,124,True
2024-09-24 00:25:00+00:00,2625.525,2625.6,2625.315,2625.6,94,True
2024-09-24 00:26:00+00:00,2625.605,2625.84,2625.49,2625.755,70,True
2024-09-24 00:27:00+00:00,2625.78,2625.805,2625.095,2625.215,104,True
2024-09-24 00:28:00+00:00,2625.205,2625.225,2625.085,2625.13,34,True
2024-09-24 00:29:00+00:00,2625.135,2625.875,2625.075,2625.87,100,True
2024-09-24 00:30:00+00:00,2625.865,2626.095,2625.505,2625.53,98,True
2024-09-24 00:31:00+00:00,2625.505,2625.595,2625.445,2625.495,60,True
2024-09-24 00:32:00+00:00,2625.56,2626.04,2625.5,2626.01,97,True
2024-09-24 00:33:00+00:00,2626.0,2626.035,2625.815,2626.01,54,True
2024-09-24 00:34:00+00:00,2626.02,2626.02,2625.695,2625.76,55,True
2024-09-24 00:35:00+00:00,2625.775,2625.93,2625.765,2625.93,61,True
2024-09-24 00:36:00+00:00,2625.945,2625.965,2625.865,2625.87,51,True
2024-09-24 00:37:00+00:00,2625.865,2625.96,2625.725,2625.86,69,True
2024-09-24 00:38:00+00:00,2625.87,2625.905,2625.715,2625.75,31,True
2024-09-24 00:39:00+00:00,2625.845,2625.86,2625.74,2625.805,27,True
2024-09-24 00:40:00+00:00,2625.77,2625.835,2625.535,2625.62,47,True
2024-09-24 00:41:00+00:00,2625.735,2625.835,2625.435,2625.45,40,True
2024-09-24 00:42:00+00:00,2625.445,2625.53,2625.315,2625.35,67,True
2024-09-24 00:43:00+00:00,2625.355,2625.42,2625.3,2625.34,67,True
2024-09-24 00:44:00+00:00,2625.335,2625.37,2625.15,2625.165,97,True
2024-09-24 00:45:00+00:00,2625.17,2625.17,2624.795,2624.795,81,True
2024-09-24 00:46:00+00:00,2624.8,2625.155,2624.68,2625.155,85,True
2024-09-24 00:47:00+00:00,2625.13,2625.13,2624.71,2624.71,129,True
