time,o,h,l,c,volume,complete
2024-09-25 00:00:00+00:00,2658.32,2658.34,2657.11,2657.11,295,True
2024-09-25 00:01:00+00:00,2657.085,2657.31,2656.685,2657.295,260,True
2024-09-25 00:02:00+00:00,2657.235,2657.805,2656.945,2657.595,187,True
2024-09-25 00:03:00+00:00,2657.445,2657.84,2657.14,2657.805,162,True
2024-09-25 00:04:00+00:00,2657.8,2657.8,2657.51,2657.59,72,True
2024-09-25 00:05:00+00:00,2657.485,2657.61,2657.275,2657.495,84,True
2024-09-25 00:06:00+00:00,2657.51,2657.95,2657.42,2657.78,106,True
2024-09-25 00:07:00+00:00,2657.76,2657.81,2657.38,2657.8,163,True
2024-09-25 00:08:00+00:00,2657.7,2658.11,2657.575,2658.01,100,True
2024-09-25 00:09:00+00:00,2658.015,2658.12,2657.71,2657.995,106,True
2024-09-25 00:10:00+00:00,2658.0,2658.215,2657.69,2658.1,79,True
2024-09-25 00:11:00+00:00,2658.11,2658.27,2657.705,2658.125,96,True
2024-09-25 00:12:00+00:00,2658.085,2658.175,2658.005,2658.025,34,True
2024-09-25 00:13:00+00:00,2658.065,2658.64,2658.01,2658.64,68,True
2024-09-25 00:14:00+00:00,2658.625,2658.625,2658.185,2658.365,54,True
2024-09-25 00:15:00+00:00,2658.36,2658.395,2658.035,2658.385,72,True
2024-09-25 00:16:00+00:00,2658.41,2658.41,2658.09,2658.385,53,True
2024-09-25 00:17:00+00:00,2658.465,2658.495,2658.255,2658.36,90,True
2024-09-25 00:18:00+00:00,2658.385,2658.465,2658.195,2658.325,40,True
2024-09-25 00:19:00+00:00,2658.305,2658.505,2658.205,2658.225,25,True
2024-09-25 00:20:00+00:00,2658.19,2658.31,2658.135,2658.155,56,True
2024-09-25 00:21:00+00:00,2658.17,2658.17,2658.02,2658.045,60,True
2024-09-25 00:22:00+00:00,2658.03,2658.26,2657.845,2658.125,73,True
2024-09-25 00:23:00+00:00,2658.13,2658.255,2658.04,2658.245,81,True
2024-09-25 00:24:00+00:00,2658.25,2658.525,2658.165,2658.5,113,True
2024-09-25 00:25:00+00:00,2658.525,2658.525,2657.925,2658.0,94,True
2024-09-25 00:26:00+00:00,2657.98,2658.04,2657.69,2657.81,107,True
2024-09-25 00:27:00+00:00,2657.92,2658.1,2657.725,2657.83,103,True
2024-09-25 00:28:00+00:00,2657.845,2658.085,2657.795,2658.055,132,True
2024-09-25 00:29:00+00:00,2658.015,2658.435,2657.915,2658.285,124,True
2024-09-25 00:30:00+00:00,2658.33,2658.745,2658.225,2658.34,122,True
2024-09-25 00:31:00+00:00,2658.345,2658.38,2658.18,2658.245,84,True
2024-09-25 00:32:00+00:00,2658.27,2658.785,2658.24,2658.785,98,True
